Parameter,Outcome,delta_raw_2400,delta_2400,delta_conf_2400,S1_2400,S1_conf_2400,delta_2400_norm
Weather Conditions,Daily Flexibility Capacity 2050,0.1748119256847071,0.1748119256847071,0.015588867330264848,0.0,0.0,1.0
Electricity Trade Ratio,Daily Flexibility Capacity 2050,0.07073161706914455,0.07073161706914455,0.010208336376046581,0.0,0.0,0.15962420738890243
Electricity Trade Volume,Daily Flexibility Capacity 2050,0.062475494106452076,0.062475494106452076,0.0107441233467777,0.0,0.0,0.09296178131659992
WACC,Daily Flexibility Capacity 2050,0.1240763747921992,0.1240763747921992,0.01600336253189261,0.0,0.0,0.5903458650152701
Bunker Emission Reduction,Daily Flexibility Capacity 2050,0.08068757801306801,0.08068757801306801,0.012498792298907609,0.0,0.0,0.24001163783320245
End-of-Life Emission Reduction,Daily Flexibility Capacity 2050,0.059580317358805035,0.059580317358805035,0.009127094732651123,0.0,0.0,0.0695852513426169
CO2 Cap,CO2_Price 2050,0.059013474156353996,0.059013474156353996,0.03219852160317901,0.0,0.0,0.03364373866669287
Buildings demand,CO2_Price 2050,0.07908421495869082,0.07908421495869082,0.02712429301432455,0.0,0.0,0.1241459313549064
Steel Production,CO2_Price 2050,0.15649435380970422,0.15649435380970422,0.03215968061316141,0.0,0.0,0.4732006758364902
Chemical Production,CO2_Price 2050,0.15552613841486307,0.15552613841486307,0.05632341293449068,0.0,0.0,0.4688348371716111
Passenger Cars,CO2_Price 2050,0.08718184367708823,0.08718184367708823,0.041099261440341636,0.0,0.0,0.16065943934185065
Bunker aviation,CO2_Price 2050,0.10589642943078643,0.10589642943078643,0.03225637210410984,0.0,0.0,0.2450465111814757
Bunker navigation,CO2_Price 2050,0.11396277489612698,0.11396277489612698,0.03483304884133908,0.0,0.0,0.2814189579577776
Agriculture neGHG CH4,CO2_Price 2050,0.2123988426393476,0.2123988426393476,0.032952343637508805,0.0,0.0,0.7252829915827728
Agriculture neGHG N2O,CO2_Price 2050,0.08521121959155031,0.08521121959155031,0.028955873825505685,0.0,0.0,0.15177357895125548
Wind offshore Costs,CO2_Price 2050,0.0910012319880778,0.0910012319880778,0.0371475134024152,0.0,0.0,0.17788167444898947
Wind offshore Potential,CO2_Price 2050,0.27332304465211976,0.27332304465211976,0.03572630646865848,0.0,0.0,1.0
Solar PV Costs,CO2_Price 2050,0.07598922171679494,0.07598922171679494,0.03899066550468715,0.0,0.0,0.11019010991785373
Solar PV Potential,CO2_Price 2050,0.1308382058520969,0.1308382058520969,0.03427683712690572,0.0,0.0,0.3575129855332827
Nuclear Costs,CO2_Price 2050,0.10567976375186343,0.10567976375186343,0.026291756055260965,0.0,0.0,0.24406953084896452
Nuclear Potential,CO2_Price 2050,0.10699737617838202,0.10699737617838202,0.03843979199429952,0.0,0.0,0.250010856826294
Hydrogen Import Potential,CO2_Price 2050,0.10074187889013206,0.10074187889013206,0.027921737435070183,0.0,0.0,0.22180381521695386
Hydrogen Import Price,CO2_Price 2050,0.1537234244718404,0.1537234244718404,0.03090630860112503,0.0,0.0,0.4607061105720343
Biomass Import Potential,CO2_Price 2050,0.13051873125154212,0.13051873125154212,0.03783972123507647,0.0,0.0,0.35607242326688976
Biomass Import Price,CO2_Price 2050,0.12390226119938928,0.12390226119938928,0.03303930671354054,0.0,0.0,0.3262376975099804
Ammonia Import Potential,CO2_Price 2050,0.09326018467693636,0.09326018467693636,0.03922869019655301,0.0,0.0,0.18806765480387666
Ammonia Import Price,CO2_Price 2050,0.12433590458148978,0.12433590458148978,0.03501491869310335,0.0,0.0,0.32819306514246255
CCS potential,CO2_Price 2050,0.10539918267657727,0.10539918267657727,0.038444697364849144,0.0,0.0,0.24280434573246612
Flexibility Costs,CO2_Price 2050,0.07425416480982254,0.07425416480982254,0.037557647156865014,0.0,0.0,0.10236645975634354
LNG Price,CO2_Price 2050,0.10694081678627895,0.10694081678627895,0.031252000075959074,0.0,0.0,0.24975582144654138
Electricity Trade Price,CO2_Price 2050,0.1245383205025989,0.1245383205025989,0.03439699259048638,0.0,0.0,0.3291057910291546
Weather Conditions,CO2_Price 2050,0.12362746787739524,0.12362746787739524,0.037560964901652144,0.0,0.0,0.32499861030231525
Electricity Trade Ratio,CO2_Price 2050,0.051552276384858556,0.051552276384858556,0.05044051606043032,0.0,0.0,0.0
Electricity Trade Volume,CO2_Price 2050,0.13802149505213748,0.13802149505213748,0.03016487275090667,0.0,0.0,0.38990358983233003
WACC,CO2_Price 2050,0.11687943154176336,0.11687943154176336,0.03637936409769734,0.0,0.0,0.29457063104988435
Bunker Emission Reduction,CO2_Price 2050,0.2247534587704564,0.2247534587704564,0.07582974803269864,0.0,0.0,0.7809919392842116
End-of-Life Emission Reduction,CO2_Price 2050,0.10303656833989969,0.10303656833989969,0.031031559395736808,0.0,0.0,0.23215093836441145
CO2 Cap,Electricity capacity_Carrier_sum 2050 Nuclear,0.10635265776848919,0.10635265776848919,0.004832867838960984,0.0,0.0,0.09812041649086899
Buildings demand,Electricity capacity_Carrier_sum 2050 Nuclear,0.0988068633768207,0.0988068633768207,0.004057333553730408,0.0,0.0,0.008536822627045101
Steel Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.10571328643476234,0.10571328643476234,0.004600543742942601,0.0,0.0,0.09052980655429307
Chemical Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.10124018245966607,0.10124018245966607,0.00443416870373519,0.0,0.0,0.03742516189844051
Passenger Cars,Electricity capacity_Carrier_sum 2050 Nuclear,0.10954866726399938,0.10954866726399938,0.0038283177841990563,0.0,0.0,0.13606340854308172
Bunker aviation,Electricity capacity_Carrier_sum 2050 Nuclear,0.09808779077073898,0.09808779077073898,0.004511407704504796,0.0,0.0,0.0
Bunker navigation,Electricity capacity_Carrier_sum 2050 Nuclear,0.10404700631633958,0.10404700631633958,0.004745512104381701,0.0,0.0,0.07074774602572056
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Nuclear,0.10380778398406793,0.10380778398406793,0.004007517810274663,0.0,0.0,0.0679077009429865
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.09958912844701767,0.09958912844701767,0.004248235086086936,0.0,0.0,0.017823865541937763
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.11204977600999903,0.11204977600999903,0.004193005299054812,0.0,0.0,0.16575654600231057
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10547642117210179,0.10547642117210179,0.004901077547109663,0.0,0.0,0.0877177445778815
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.10365688678743618,0.10365688678743618,0.0040528465674820515,0.0,0.0,0.06611625096746454
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.1098949957797031,0.1098949957797031,0.0045972673468742285,0.0,0.0,0.1401750171403845
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.18231966924548368,0.18231966924548368,0.01894457423678421,0.0,0.0,1.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.13466117706321223,0.13466117706321223,0.00526597012424625,0.0,0.0,0.4341988681095255
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10993237050073791,0.10993237050073791,0.004510168125339973,0.0,0.0,0.14061872944636156
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10037614839561661,0.10037614839561661,0.003997071107282991,0.0,0.0,0.027167358324600897
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10288762155036434,0.10288762155036434,0.004884358113572255,0.0,0.0,0.05698354193851312
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10760352114120465,0.10760352114120465,0.0043347406266551775,0.0,0.0,0.11297065366194796
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10351981296431394,0.10351981296431394,0.004928149488712216,0.0,0.0,0.0644889119409066
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10417916627930396,0.10417916627930396,0.0040647654921531495,0.0,0.0,0.07231674775472756
CCS potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.1059134627868877,0.1059134627868877,0.005625590592902855,0.0,0.0,0.09290629815996672
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.10331370285668133,0.10331370285668133,0.004863018463121328,0.0,0.0,0.062041974850522166
LNG Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.09885444080320172,0.09885444080320172,0.0045304250358651176,0.0,0.0,0.009101661346572008
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10121150534629585,0.10121150534629585,0.004553626423116319,0.0,0.0,0.037084707501726336
Weather Conditions,Electricity capacity_Carrier_sum 2050 Nuclear,0.12497788686613895,0.12497788686613895,0.007443792264976543,0.0,0.0,0.3192389458993538
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Nuclear,0.10656582437041971,0.10656582437041971,0.004038964850354823,0.0,0.0,0.10065112820940715
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Nuclear,0.11305431824186823,0.11305431824186823,0.005257886362166003,0.0,0.0,0.17768246110784147
WACC,Electricity capacity_Carrier_sum 2050 Nuclear,0.10786789836556297,0.10786789836556297,0.004977832656583983,0.0,0.0,0.11610933736633178
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.10830905723031128,0.10830905723031128,0.004532286505511639,0.0,0.0,0.12134677089787274
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.1036140491981116,0.1036140491981116,0.004832101517877532,0.0,0.0,0.06560768354500793
CO2 Cap,Electricity capacity_Carrier_sum 2050 Solar PV,0.0909099455555353,0.0909099455555353,0.00939341839747885,0.0,0.0,0.08585197754553696
Buildings demand,Electricity capacity_Carrier_sum 2050 Solar PV,0.0827263642352624,0.0827263642352624,0.007799212151820183,0.0,0.0,0.06211693125934866
Steel Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.07432123745148893,0.07432123745148893,0.009190313424468511,0.0,0.0,0.03773933110525235
Chemical Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.09827806221481997,0.09827806221481997,0.010152615254485154,0.0,0.0,0.1072219112097783
Passenger Cars,Electricity capacity_Carrier_sum 2050 Solar PV,0.06446485074785606,0.06446485074785606,0.008170665575550814,0.0,0.0,0.00915260538337785
Bunker aviation,Electricity capacity_Carrier_sum 2050 Solar PV,0.08174894440004765,0.08174894440004765,0.008497029432969318,0.0,0.0,0.05928209598101027
Bunker navigation,Electricity capacity_Carrier_sum 2050 Solar PV,0.08842212597842664,0.08842212597842664,0.008658148028357083,0.0,0.0,0.078636491989344
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Solar PV,0.06305316875274708,0.06305316875274708,0.008611804994092831,0.0,0.0,0.005058268664038827
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Solar PV,0.08728929460318278,0.08728929460318278,0.009603268181284734,0.0,0.0,0.07535091272110224
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.08588840126828522,0.08588840126828522,0.009836517267078996,0.0,0.0,0.07128786662373693
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06666039406448386,0.06666039406448386,0.007080813171278124,0.0,0.0,0.015520394766052971
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.09419215236810118,0.09419215236810118,0.011548069579706366,0.0,0.0,0.09537144433742992
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.40609806822947514,0.40609806822947514,0.023764191629163847,0.0,0.0,1.0
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.08070147044384443,0.08070147044384443,0.008993909319621175,0.0,0.0,0.05624408097742366
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06522995758310117,0.06522995758310117,0.007867633046588671,0.0,0.0,0.011371663939493739
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.07533872092505269,0.07533872092505269,0.009241736323027818,0.0,0.0,0.04069036395936983
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.07313366910036859,0.07313366910036859,0.008828481918412345,0.0,0.0,0.034294996812144395
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0743948549103169,0.0743948549103169,0.008817144820384515,0.0,0.0,0.03795284566866543
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08170050249999652,0.08170050249999652,0.009320070410358287,0.0,0.0,0.059141598722547636
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06832573478316827,0.06832573478316827,0.008496368808872817,0.0,0.0,0.02035042424744026
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.09116709797660782,0.09116709797660782,0.01145643518737761,0.0,0.0,0.08659780316611723
CCS potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.07486494792366435,0.07486494792366435,0.008462525007347177,0.0,0.0,0.03931626823318189
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.06961537024540604,0.06961537024540604,0.009666842387727975,0.0,0.0,0.024090786344496153
LNG Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.06742031143634476,0.06742031143634476,0.00799868152407232,0.0,0.0,0.01772440219127589
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08483240921299666,0.08483240921299666,0.009446763339588406,0.0,0.0,0.06822514636359474
Weather Conditions,Electricity capacity_Carrier_sum 2050 Solar PV,0.15363875082010303,0.15363875082010303,0.012691892465587018,0.0,0.0,0.2677859057565854
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Solar PV,0.10659763189152137,0.10659763189152137,0.011469241142134587,0.0,0.0,0.1313513679390103
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Solar PV,0.07264504689843644,0.07264504689843644,0.009385310178993604,0.0,0.0,0.03287783357694947
WACC,Electricity capacity_Carrier_sum 2050 Solar PV,0.061309133689455966,0.061309133689455966,0.008165627310430296,0.0,0.0,0.0
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.08421259852785055,0.08421259852785055,0.00884139465946649,0.0,0.0,0.06642749387810244
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.07952483197616365,0.07952483197616365,0.009085253787365624,0.0,0.0,0.052831446899562304
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind offshore,0.1047033194819242,0.1047033194819242,0.01150351684143526,0.0,0.0,0.27844546917080115
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10470246511296445,0.10470246511296445,0.010985777262644212,0.0,0.0,0.27844087545197743
Steel Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08362434983314887,0.08362434983314887,0.010138225962114472,0.0,0.0,0.1651093530166863
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10584623738397941,0.10584623738397941,0.012114892677429006,0.0,0.0,0.28459064031817144
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind offshore,0.05291626525192774,0.05291626525192774,0.009940623447337236,0.0,0.0,0.0
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07262970484418771,0.07262970484418771,0.011201082693919074,0.0,0.0,0.10599401757548954
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07903560464113657,0.07903560464113657,0.011738954360493823,0.0,0.0,0.1404368682250135
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06561451971621955,0.06561451971621955,0.010630973226805182,0.0,0.0,0.06827519878340445
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind offshore,0.05457592624968905,0.05457592624968905,0.009147860570768114,0.0,0.0,0.008923563853115496
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10006612694573341,0.10006612694573341,0.009058479671232094,0.0,0.0,0.2535124956589176
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.23890260715296896,0.23890260715296896,0.013206087213084795,0.0,0.0,1.0
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08103297167177007,0.08103297167177007,0.01064518702807094,0.0,0.0,0.15117618924298504
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.081790759963577,0.081790759963577,0.010239061958420864,0.0,0.0,0.15525061903208287
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0992354147184156,0.0992354147184156,0.010544919958602723,0.0,0.0,0.24904597290876954
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06968568499600943,0.06968568499600943,0.011137991557402778,0.0,0.0,0.09016479152541365
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07941941776879866,0.07941941776879866,0.009844904855946413,0.0,0.0,0.14250053120014908
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07563667445722501,0.07563667445722501,0.00985977406937067,0.0,0.0,0.12216170807524267
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08793058548273588,0.08793058548273588,0.009812026559545599,0.0,0.0,0.18826285776101995
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0901985913414419,0.0901985913414419,0.012428171868226333,0.0,0.0,0.20045733309465902
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10212075197938976,0.10212075197938976,0.01097122144690858,0.0,0.0,0.264559678009273
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09803128897393687,0.09803128897393687,0.013986812958808272,0.0,0.0,0.24257170317384774
CCS potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10625984447557674,0.10625984447557674,0.010988175684364838,0.0,0.0,0.28681449765828404
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08205439870429831,0.08205439870429831,0.010513664928776091,0.0,0.0,0.15666813570576202
LNG Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0573246180915659,0.0573246180915659,0.009803689249676993,0.0,0.0,0.023702562212787315
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06104634942931447,0.06104634942931447,0.009606375933434384,0.0,0.0,0.043713339884455346
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind offshore,0.12431904816494481,0.12431904816494481,0.012832961578258478,0.0,0.0,0.3839141206992971
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind offshore,0.13384036757945644,0.13384036757945644,0.01387474056105841,0.0,0.0,0.4351077692069799
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07282966829995981,0.07282966829995981,0.01223055461244838,0.0,0.0,0.10706916886739727
WACC,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08843651180625546,0.08843651180625546,0.012335503156449629,0.0,0.0,0.19098309150694073
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09494825891728352,0.09494825891728352,0.01216814028513067,0.0,0.0,0.2259950555278945
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06939149533824503,0.06939149533824503,0.009697219106905136,0.0,0.0,0.08858301054753448
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12083373290640674,0.12083373290640674,0.001117093387222977,0.0,0.0,0.03637528807012136
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1211508948840026,0.1211508948840026,0.0010246691682174137,0.0,0.0,0.04304291450068529
Steel Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12218267663495508,0.12218267663495508,0.0012336790107639057,0.0,0.0,0.06473383510022322
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.11997835740458986,0.11997835740458986,0.0011280659165962368,0.0,0.0,0.018392917209644137
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12040284544885173,0.12040284544885173,0.0010642352737917085,0.0,0.0,0.027316835911479678
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12181550342606176,0.12181550342606176,0.0010340875188503498,0.0,0.0,0.05701483356425853
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12183038193081985,0.12183038193081985,0.0010195696977291753,0.0,0.0,0.05732762109422764
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12114110163745537,0.12114110163745537,0.0010552663819240254,0.0,0.0,0.042837033234543805
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12022252494728773,0.12022252494728773,0.0010235486494460052,0.0,0.0,0.023525997705354382
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1218171635376577,0.1218171635376577,0.0015781664913312923,0.0,0.0,0.057049733724860024
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1271259727856967,0.1271259727856967,0.00201932302811283,0.0,0.0,0.1686556617915318
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12084168685265884,0.12084168685265884,0.0011877609970989442,0.0,0.0,0.03654250213108719
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12014672700742125,0.12014672700742125,0.0010911239618858998,0.0,0.0,0.021932514302750502
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12181306724735842,0.12181306724735842,0.0010744019475884914,0.0,0.0,0.056963618315712394
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1210929286131333,0.1210929286131333,0.001109982182036236,0.0,0.0,0.04182430234969821
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12286234742898663,0.12286234742898663,0.0009102472734176021,0.0,0.0,0.07902240457099925
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.119634834986347,0.119634834986347,0.0010201889221294832,0.0,0.0,0.011171121038711226
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.11977623773225106,0.11977623773225106,0.0011420925275604117,0.0,0.0,0.01414379983549183
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12127273289888184,0.12127273289888184,0.0011124486520950377,0.0,0.0,0.0456042882643821
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.11985821270014733,0.11985821270014733,0.0011328346548082377,0.0,0.0,0.015867141538469562
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.11910345326040638,0.11910345326040638,0.0011637221040534868,0.0,0.0,0.0
CCS potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12024711842379704,0.12024711842379704,0.001021599852457707,0.0,0.0,0.02404302094766075
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1215202619975677,0.1215202619975677,0.0009886776098806092,0.0,0.0,0.050808038011568225
LNG Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1217213216193648,0.1217213216193648,0.0010428325144520518,0.0,0.0,0.05503487017655674
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12243768241598361,0.12243768241598361,0.0010324129940014384,0.0,0.0,0.07009476549427893
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind onshore,0.16667090187180628,0.16667090187180628,0.007012634742892841,0.0,0.0,1.0
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12357692146174111,0.12357692146174111,0.0010882649925488725,0.0,0.0,0.09404473714536445
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12038687746109293,0.12038687746109293,0.001068735290828106,0.0,0.0,0.026981144420240643
WACC,Electricity capacity_Carrier_sum 2050 Wind onshore,0.11921958030405345,0.11921958030405345,0.001151631976075668,0.0,0.0,0.0024413132727755522
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12050378539159612,0.12050378539159612,0.0009439856872647884,0.0,0.0,0.029438874105476902
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.11979126425334917,0.11979126425334917,0.0010055591065134077,0.0,0.0,0.014459699080390772
CO2 Cap,Electricity generation_Carrier_sum 2050 Nuclear,0.10692283820153958,0.10692283820153958,0.003539142156538304,0.0,0.0,0.11161227338691469
Buildings demand,Electricity generation_Carrier_sum 2050 Nuclear,0.10439128388678962,0.10439128388678962,0.004478040193749293,0.0,0.0,0.08424125608479303
Steel Production,Electricity generation_Carrier_sum 2050 Nuclear,0.10608648562595951,0.10608648562595951,0.004205784108757819,0.0,0.0,0.10256967821781321
Chemical Production,Electricity generation_Carrier_sum 2050 Nuclear,0.1126275125988807,0.1126275125988807,0.004210129253622256,0.0,0.0,0.17329087957870626
Passenger Cars,Electricity generation_Carrier_sum 2050 Nuclear,0.10850690121594798,0.10850690121594798,0.003886623325014128,0.0,0.0,0.12873907012297667
Bunker aviation,Electricity generation_Carrier_sum 2050 Nuclear,0.10336555908623898,0.10336555908623898,0.003901479955423812,0.0,0.0,0.07315117948659075
Bunker navigation,Electricity generation_Carrier_sum 2050 Nuclear,0.10636401002144838,0.10636401002144838,0.0038518878490228863,0.0,0.0,0.1055702557627737
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Nuclear,0.1008470142845029,0.1008470142845029,0.00436152112595888,0.0,0.0,0.045920820278874036
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Nuclear,0.102668599465483,0.102668599465483,0.004191996311934592,0.0,0.0,0.06561569279865202
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.10929287940289635,0.10929287940289635,0.0040388766392259485,0.0,0.0,0.13723702034616939
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.1034206011429778,0.1034206011429778,0.004567391771195101,0.0,0.0,0.07374629098728601
Solar PV Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.10663807937511789,0.10663807937511789,0.004208992909595664,0.0,0.0,0.1085334775975027
Solar PV Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10544360515532501,0.10544360515532501,0.003998221571942598,0.0,0.0,0.0956188921404973
Nuclear Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.18909010869988307,0.18909010869988307,0.018979068034349417,0.0,0.0,1.0
Nuclear Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.12647825613203928,0.12647825613203928,0.00437624907201383,0.0,0.0,0.3230443091948418
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10125758947524811,0.10125758947524811,0.004072291712723593,0.0,0.0,0.05035993524639899
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.10659968537052639,0.10659968537052639,0.0036550417809875307,0.0,0.0,0.10811836386367961
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.09882106927525636,0.09882106927525636,0.003861423101705284,0.0,0.0,0.024016421239064712
Biomass Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.10337411006333051,0.10337411006333051,0.0036847935944059676,0.0,0.0,0.07324363215116864
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10902779679332386,0.10902779679332386,0.004099986304998124,0.0,0.0,0.13437096266341458
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.10471083273899101,0.10471083273899101,0.004049627216067402,0.0,0.0,0.08769619959973846
CCS potential,Electricity generation_Carrier_sum 2050 Nuclear,0.11144792696672179,0.11144792696672179,0.003951170985938148,0.0,0.0,0.1605372686610814
Flexibility Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.11470283836965375,0.11470283836965375,0.0037885150195295795,0.0,0.0,0.19572918052623253
