Parameter,Outcome,delta_raw_400,delta_400,delta_conf_400,S1_400,S1_conf_400,delta_400_norm,delta_raw_800,delta_800,delta_conf_800,S1_800,S1_conf_800,delta_800_norm,delta_raw_1200,delta_1200,delta_conf_1200,S1_1200,S1_conf_1200,delta_1200_norm,delta_raw_1600,delta_1600,delta_conf_1600,S1_1600,S1_conf_1600,delta_1600_norm,delta_raw_2000,delta_2000,delta_conf_2000,S1_2000,S1_conf_2000,delta_2000_norm,delta_raw_2400,delta_2400,delta_conf_2400,S1_2400,S1_conf_2400,delta_2400_norm,delta_raw_2800,delta_2800,delta_conf_2800,S1_2800,S1_conf_2800,delta_2800_norm,delta_raw_3200,delta_3200,delta_conf_3200,S1_3200,S1_conf_3200,delta_3200_norm,delta_raw_3600,delta_3600,delta_conf_3600,S1_3600,S1_conf_3600,delta_3600_norm,delta_raw_4000,delta_4000,delta_conf_4000,S1_4000,S1_conf_4000,delta_4000_norm
Wind offshore Potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09218471943872233,0.09218471943872233,0.004153660026734546,0.0,0.0,0.05469058623977406
Solar PV Costs,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09357092520125003,0.09357092520125003,0.004812044571074671,0.0,0.0,0.0726750488263681
Solar PV Potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09215923563816773,0.09215923563816773,0.004846558648722561,0.0,0.0,0.05435996255458411
Nuclear Costs,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10252489224830544,0.10252489224830544,0.0046674534997961665,0.0,0.0,0.18884271290080348
Nuclear Potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09676405373937719,0.09676405373937719,0.004860039109349268,0.0,0.0,0.11410230463536004
Hydrogen Import Potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08796928039312613,0.08796928039312613,0.004614169338390975,0.0,0.0,0.0
Hydrogen Import Price,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1061629170950638,0.1061629170950638,0.005402844261213125,0.0,0.0,0.23604199854388136
Biomass Import Potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11500027643847732,0.11500027643847732,0.006027320369052214,0.0,0.0,0.3506968086538143
Biomass Import Price,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16504724454430403,0.16504724454430403,0.008875126873699662,0.0,0.0,1.0
Ammonia Import Potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0945373355111205,0.0945373355111205,0.005215371276816875,0.0,0.0,0.08521313698830997
Ammonia Import Price,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10966855610863713,0.10966855610863713,0.006258441124646383,0.0,0.0,0.28152372671585923
CCS potential,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10011228375655166,0.10011228375655166,0.005325663039140592,0.0,0.0,0.15754182790309168
Flexibility Costs,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09099172332721693,0.09099172332721693,0.0047830199436855675,0.0,0.0,0.039212801834811
LNG Price,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09692009027591858,0.09692009027591858,0.0041355473579995205,0.0,0.0,0.11612670341469662
Electricity Trade Price,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09225171268200487,0.09225171268200487,0.004257864336692934,0.0,0.0,0.055559748315087004
Weather Conditions,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09099498577326358,0.09099498577326358,0.004633928414075499,0.0,0.0,0.03925512840742582
Electricity Trade Ratio,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09747482780110345,0.09747482780110345,0.004892223681409986,0.0,0.0,0.12332379964438978
Electricity Trade Volume,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10533617071027715,0.10533617071027715,0.004846717682926798,0.0,0.0,0.22531589291964482
WACC,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1010169381505127,0.1010169381505127,0.0051071882261556805,0.0,0.0,0.16927870242908044
Bunker Emission Reduction,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15367217289367147,0.15367217289367147,0.008844404806242896,0.0,0.0,0.8524212234209778
End-of-Life Emission Reduction,Methanol Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09891751882363467,0.09891751882363467,0.004128862006378409,0.0,0.0,0.1420410950273034
CO2 Cap,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09769979749877857,0.09769979749877857,0.006177418381759217,0.0,0.0,0.26042218660345123
Buildings demand,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07468680778627042,0.07468680778627042,0.005919693332268803,0.0,0.0,0.0649931424543752
Steel Production,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06703345960970572,0.06703345960970572,0.0058763920659285675,0.0,0.0,0.0
Chemical Production,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08759710136153577,0.08759710136153577,0.005992402044887122,0.0,0.0,0.17462889011764926
Passenger Cars,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07635296644294966,0.07635296644294966,0.00554060132875217,0.0,0.0,0.07914235982001595
Bunker aviation,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07379146678803307,0.07379146678803307,0.005797144697358858,0.0,0.0,0.05738980026985665
Bunker navigation,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08016226481082789,0.08016226481082789,0.006597572050382431,0.0,0.0,0.11149137436411284
Agriculture neGHG CH4,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08354340647618913,0.08354340647618913,0.0071908609432142214,0.0,0.0,0.14020443129625998
Agriculture neGHG N2O,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0696823145175232,0.0696823145175232,0.006325800255358756,0.0,0.0,0.022494390741546976
Wind offshore Costs,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08105733779898007,0.08105733779898007,0.006208363389211274,0.0,0.0,0.1190924405751303
Wind offshore Potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08756969297028226,0.08756969297028226,0.006130325941109204,0.0,0.0,0.17439613480114097
Solar PV Costs,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07332955343668746,0.07332955343668746,0.005329247212034874,0.0,0.0,0.053467177183465366
Solar PV Potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0853558087005995,0.0853558087005995,0.00625488048221698,0.0,0.0,0.15559556642276912
Nuclear Costs,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0736946315060928,0.0736946315060928,0.005969305653493445,0.0,0.0,0.056567463544993535
Nuclear Potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08276241716822713,0.08276241716822713,0.005664956904714813,0.0,0.0,0.13357217725832832
Hydrogen Import Potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07520669538351475,0.07520669538351475,0.006181167467462014,0.0,0.0,0.06940808972822711
Hydrogen Import Price,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07671619733759599,0.07671619733759599,0.005903019130314847,0.0,0.0,0.08222695975392043
Biomass Import Potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08466287706200774,0.08466287706200774,0.006148777893385854,0.0,0.0,0.14971110858037776
Biomass Import Price,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09047421616870471,0.09047421616870471,0.006919465805455247,0.0,0.0,0.19906169105731034
Ammonia Import Potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12469045351437118,0.12469045351437118,0.0077531562902349825,0.0,0.0,0.48963004581597275
Ammonia Import Price,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13004451302957803,0.13004451302957803,0.007804837542724674,0.0,0.0,0.5350973556460132
CCS potential,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18478970107683132,0.18478970107683132,0.00894746362547987,0.0,0.0,1.0
Flexibility Costs,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0735825436884033,0.0735825436884033,0.006406282979858385,0.0,0.0,0.05561560047350795
LNG Price,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08351463401423181,0.08351463401423181,0.005897050774962279,0.0,0.0,0.13996009212919044
Electricity Trade Price,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08136175051947574,0.08136175051947574,0.005728526381432107,0.0,0.0,0.12167754958254245
Weather Conditions,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10633550237298736,0.10633550237298736,0.008928671456184888,0.0,0.0,0.3337576189050983
Electricity Trade Ratio,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08900253222909534,0.08900253222909534,0.006380272203947567,0.0,0.0,0.18656397610586775
Electricity Trade Volume,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07384667380942968,0.07384667380942968,0.005581945710514442,0.0,0.0,0.057858624857910615
WACC,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09954258933901715,0.09954258933901715,0.006322035504294023,0.0,0.0,0.2760713939599296
Bunker Emission Reduction,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09304829819385643,0.09304829819385643,0.006957458712207034,0.0,0.0,0.22092110159114886
End-of-Life Emission Reduction,Shedding Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08262438802787418,0.08262438802787418,0.006618750232187928,0.0,0.0,0.13240001739118884
CO2 Cap,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07846463381552098,0.07846463381552098,0.004989741402226321,0.0,0.0,0.03831999792530996
Buildings demand,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08158815860263552,0.08158815860263552,0.005386337193245579,0.0,0.0,0.054081584823086164
Steel Production,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08709673336860582,0.08709673336860582,0.004674814775446573,0.0,0.0,0.08187834834323242
Chemical Production,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07857568657679487,0.07857568657679487,0.00541243001120218,0.0,0.0,0.03888038014294986
Passenger Cars,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07924061622515574,0.07924061622515574,0.005786876322515819,0.0,0.0,0.042235674929398226
Bunker aviation,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0972864233191009,0.0972864233191009,0.005493589988852153,0.0,0.0,0.13329643994239967
Bunker navigation,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0970707542603947,0.0970707542603947,0.005692335053714052,0.0,0.0,0.13220815448233791
Agriculture neGHG CH4,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07763768306642344,0.07763768306642344,0.005699775724934371,0.0,0.0,0.034147130097959486
Agriculture neGHG N2O,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07534254763796641,0.07534254763796641,0.005169017587494658,0.0,0.0,0.02256567038071229
Wind offshore Costs,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08147917439136255,0.08147917439136255,0.00494412096047817,0.0,0.0,0.05353164069472492
Wind offshore Potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0819925808566015,0.0819925808566015,0.004768602344253105,0.0,0.0,0.056122335876375454
Solar PV Costs,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08201369591323017,0.08201369591323017,0.004751202544488059,0.0,0.0,0.056228884350483066
Solar PV Potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0840487209288068,0.0840487209288068,0.005184327738222893,0.0,0.0,0.0664978035389842
Nuclear Costs,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07704640757370566,0.07704640757370566,0.005245876113301409,0.0,0.0,0.031163500802798446
Nuclear Potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089393721637499,0.089393721637499,0.005384182180922725,0.0,0.0,0.09346915765990092
Hydrogen Import Potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08720300295563246,0.08720300295563246,0.005355776785108203,0.0,0.0,0.08241459423358712
Hydrogen Import Price,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08791597269503423,0.08791597269503423,0.005001266479538908,0.0,0.0,0.08601230363849531
Biomass Import Potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09323546603436386,0.09323546603436386,0.005879512210892242,0.0,0.0,0.11285494528035625
Biomass Import Price,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09408955061259658,0.09408955061259658,0.005824362479329018,0.0,0.0,0.11716473284900276
Ammonia Import Potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09330757986875605,0.09330757986875605,0.005395538959694588,0.0,0.0,0.11321883817212818
Ammonia Import Price,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0948258535408785,0.0948258535408785,0.007111334177303687,0.0,0.0,0.12088018362278173
CCS potential,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13922441311377218,0.13922441311377218,0.008215668083689532,0.0,0.0,0.3449193069014263
Flexibility Costs,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07729322243761234,0.07729322243761234,0.005277227368538472,0.0,0.0,0.032408950796080443
LNG Price,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09159738337126272,0.09159738337126272,0.005075022108499932,0.0,0.0,0.10458903288973928
Electricity Trade Price,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07647900853473498,0.07647900853473498,0.004974387324977703,0.0,0.0,0.028300354239869253
Weather Conditions,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07947054601423444,0.07947054601423444,0.004971274965001785,0.0,0.0,0.04339592131703744
Electricity Trade Ratio,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07087063556279612,0.07087063556279612,0.00640757633068433,0.0,0.0,0.0
Electricity Trade Volume,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10086722389915119,0.10086722389915119,0.005165587453611369,0.0,0.0,0.15136548160292948
WACC,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08259131330614557,0.08259131330614557,0.005933795226233431,0.0,0.0,0.0591435936461033
Bunker Emission Reduction,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2690438783569744,0.2690438783569744,0.011968203846459613,0.0,0.0,1.0
End-of-Life Emission Reduction,SynFuel Production 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0881807600759847,0.0881807600759847,0.0049452134557590515,0.0,0.0,0.08734844456860803
CO2 Cap,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07076733487603767,0.07076733487603767,0.009106885069511645,0.0,0.0,0.16772315749093158
Buildings demand,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061338258549378716,0.061338258549378716,0.008657253396321356,0.0,0.0,0.0880294106763662
Steel Production,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0666346497533307,0.0666346497533307,0.00813018298636534,0.0,0.0,0.13279405622762355
Chemical Production,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06169337529033185,0.06169337529033185,0.00892813922970373,0.0,0.0,0.09103082700419018
Passenger Cars,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050922936577008346,0.050922936577008346,0.00736622855043384,0.0,0.0,0.0
Bunker aviation,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05490840659081824,0.05490840659081824,0.010003855616557528,0.0,0.0,0.033684851751555465
Bunker navigation,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05262891499362534,0.05262891499362534,0.009702348917727146,0.0,0.0,0.014418783695768603
Agriculture neGHG CH4,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0682651627739986,0.0682651627739986,0.007298409092128078,0.0,0.0,0.1465750128500209
Agriculture neGHG N2O,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05591102303718379,0.05591102303718379,0.008683617367584854,0.0,0.0,0.04215888022058656
Wind offshore Costs,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05227229399869479,0.05227229399869479,0.008901759747191474,0.0,0.0,0.011404653541959152
Wind offshore Potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06128295599414778,0.06128295599414778,0.008984412214866913,0.0,0.0,0.08756199820858161
Solar PV Costs,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06826914646218196,0.06826914646218196,0.009391574012649803,0.0,0.0,0.14660868264189383
Solar PV Potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10219714666851798,0.10219714666851798,0.008875470287900058,0.0,0.0,0.4333652391376381
Nuclear Costs,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0751844410324373,0.0751844410324373,0.007980519576897853,0.0,0.0,0.20505616100962304
Nuclear Potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06581394162063851,0.06581394162063851,0.008062121216245428,0.0,0.0,0.12585750127043183
Hydrogen Import Potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0628153409093903,0.0628153409093903,0.008504135880919556,0.0,0.0,0.10051358447504556
Hydrogen Import Price,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07370809892852045,0.07370809892852045,0.009756431497762952,0.0,0.0,0.1925782437921557
Biomass Import Potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08236740707768994,0.08236740707768994,0.007965256524548003,0.0,0.0,0.26576597579492967
Biomass Import Price,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08694264191353444,0.08694264191353444,0.009900098949753572,0.0,0.0,0.30443546939040333
Ammonia Import Potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07876224002314296,0.07876224002314296,0.009288741904815387,0.0,0.0,0.23529541213463068
Ammonia Import Price,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07628385214642303,0.07628385214642303,0.009162197892146232,0.0,0.0,0.21434828973228273
CCS potential,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05682463195916585,0.05682463195916585,0.010960001501815411,0.0,0.0,0.049880624704732146
Flexibility Costs,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14511912201268712,0.14511912201268712,0.010223612163237023,0.0,0.0,0.7961381044063268
LNG Price,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0613967552145961,0.0613967552145961,0.0075996480611637465,0.0,0.0,0.0885238194886218
Electricity Trade Price,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08769953046114176,0.08769953046114176,0.009158921366556747,0.0,0.0,0.3108326266717926
Weather Conditions,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16923932529692778,0.16923932529692778,0.011347994651342966,0.0,0.0,1.0
Electricity Trade Ratio,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15708388549886296,0.15708388549886296,0.010988460977871999,0.0,0.0,0.8972632622616686
Electricity Trade Volume,Storage Flexibility Capacity 2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08463352543186606,0.08463352543186606,0.009908430263779959,0.0,0.0,0.2849190143443102
