Parameter,Outcome,delta_raw_800,delta_800,delta_conf_800,S1_800,S1_conf_800,delta_800_norm
WACC,DR Flexibility Capacity 2050,0.11722049568785332,0.11722049568785332,0.024653347687505805,0.0,0.0,0.6452250185750299
Bunker Emission Reduction,DR Flexibility Capacity 2050,0.09952276249155241,0.09952276249155241,0.021357079271747133,0.0,0.0,0.5185783436881222
End-of-Life Emission Reduction,DR Flexibility Capacity 2050,0.06175136568448317,0.06175136568448317,0.014973234680332419,0.0,0.0,0.2482826081614317
CO2 Cap,Daily Flexibility Capacity 2050,0.07876987182374663,0.07876987182374663,0.019097602340601552,0.0,0.0,0.641723494587697
Buildings demand,Daily Flexibility Capacity 2050,0.10623598499979776,0.10623598499979776,0.021618523676436654,0.0,0.0,0.976618209584604
Steel Production,Daily Flexibility Capacity 2050,0.07655946074726976,0.07655946074726976,0.017441473129439767,0.0,0.0,0.6147719203792215
Chemical Production,Daily Flexibility Capacity 2050,0.08909329840571288,0.08909329840571288,0.01869149299140803,0.0,0.0,0.7675971841337523
Passenger Cars,Daily Flexibility Capacity 2050,0.06962817830410604,0.06962817830410604,0.014748308908884324,0.0,0.0,0.5302586933533322
Bunker aviation,Daily Flexibility Capacity 2050,0.06124211668888771,0.06124211668888771,0.019874912941851945,0.0,0.0,0.4280073228527602
Bunker navigation,Daily Flexibility Capacity 2050,0.08112638077579176,0.08112638077579176,0.02062472086272824,0.0,0.0,0.6704564423049202
Agriculture neGHG CH4,Daily Flexibility Capacity 2050,0.04986605158041948,0.04986605158041948,0.018147012943478254,0.0,0.0,0.28929879653646157
Agriculture neGHG N2O,Daily Flexibility Capacity 2050,0.054679731487380805,0.054679731487380805,0.018249576298445307,0.0,0.0,0.3479920652270526
Wind offshore Costs,Daily Flexibility Capacity 2050,0.08040673747673452,0.08040673747673452,0.017504018806881457,0.0,0.0,0.6616818211565827
Wind offshore Potential,Daily Flexibility Capacity 2050,0.08698053886992767,0.08698053886992767,0.01952847959777407,0.0,0.0,0.7418362765725496
Solar PV Costs,Daily Flexibility Capacity 2050,0.053645848778714936,0.053645848778714936,0.015025604524515852,0.0,0.0,0.3353859184148131
Solar PV Potential,Daily Flexibility Capacity 2050,0.09340591922882689,0.09340591922882689,0.018233585786257393,0.0,0.0,0.8201810321718438
Nuclear Costs,Daily Flexibility Capacity 2050,0.06551682169854636,0.06551682169854636,0.018526484630270137,0.0,0.0,0.4801288628292916
Nuclear Potential,Daily Flexibility Capacity 2050,0.026139449960446978,0.026139449960446978,0.017457983045377812,0.0,0.0,0.0
Hydrogen Import Potential,Daily Flexibility Capacity 2050,0.0720701502330159,0.0720701502330159,0.017257842295954843,0.0,0.0,0.5600336923828924
Hydrogen Import Price,Daily Flexibility Capacity 2050,0.04626427996124272,0.04626427996124272,0.022811053007062824,0.0,0.0,0.24538234311778503
Biomass Import Potential,Daily Flexibility Capacity 2050,0.10391057622330367,0.10391057622330367,0.019281025167264796,0.0,0.0,0.9482644667574487
Biomass Import Price,Daily Flexibility Capacity 2050,0.09828257493606886,0.09828257493606886,0.020220094150299513,0.0,0.0,0.8796421657056146
Ammonia Import Potential,Daily Flexibility Capacity 2050,0.0908978052328831,0.0908978052328831,0.02330414608017227,0.0,0.0,0.7895995619628102
Ammonia Import Price,Daily Flexibility Capacity 2050,0.08812953670749141,0.08812953670749141,0.02452887437731919,0.0,0.0,0.7558460238155081
CCS potential,Daily Flexibility Capacity 2050,0.05714542314161568,0.05714542314161568,0.020799113605090333,0.0,0.0,0.3780562792103855
Flexibility Costs,Daily Flexibility Capacity 2050,0.08693160532263493,0.08693160532263493,0.016919890913322848,0.0,0.0,0.7412396291230415
LNG Price,Daily Flexibility Capacity 2050,0.05281920629801533,0.05281920629801533,0.012588107810307782,0.0,0.0,0.32530665469796444
Electricity Trade Price,Daily Flexibility Capacity 2050,0.062039443332418204,0.062039443332418204,0.014978068518256513,0.0,0.0,0.43772913814322556
Weather Conditions,Daily Flexibility Capacity 2050,0.10815362320980626,0.10815362320980626,0.02514659719236325,0.0,0.0,1.0
Electricity Trade Ratio,Daily Flexibility Capacity 2050,0.08356210275522517,0.08356210275522517,0.018868872070491594,0.0,0.0,0.7001552356101669
Electricity Trade Volume,Daily Flexibility Capacity 2050,0.05940464243574292,0.05940464243574292,0.016972032679697928,0.0,0.0,0.40560297272222784
WACC,Daily Flexibility Capacity 2050,0.06531634208026836,0.06531634208026836,0.02362804857353942,0.0,0.0,0.47768441194555894
Bunker Emission Reduction,Daily Flexibility Capacity 2050,0.06287237611035083,0.06287237611035083,0.017516487919480538,0.0,0.0,0.447885099545167
End-of-Life Emission Reduction,Daily Flexibility Capacity 2050,0.05685338918540747,0.05685338918540747,0.019480458093093875,0.0,0.0,0.3744955049607897
CO2 Cap,Electricity capacity_Carrier_sum 2050 Nuclear,0.07508474202389456,0.07508474202389456,0.006863810633917217,0.0,0.0,0.08010439274372004
Buildings demand,Electricity capacity_Carrier_sum 2050 Nuclear,0.0879707843084292,0.0879707843084292,0.0085097861296639,0.0,0.0,0.18997831268741552
Steel Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.07075570742141953,0.07075570742141953,0.007661355374486657,0.0,0.0,0.04319251624641211
Chemical Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.08073659222635579,0.08073659222635579,0.008943149448919625,0.0,0.0,0.12829536736315578
Passenger Cars,Electricity capacity_Carrier_sum 2050 Nuclear,0.08820721423769301,0.08820721423769301,0.008483965507129328,0.0,0.0,0.1919942523022811
Bunker aviation,Electricity capacity_Carrier_sum 2050 Nuclear,0.06632084434284319,0.06632084434284319,0.007610102768086432,0.0,0.0,0.005378284374648168
Bunker navigation,Electricity capacity_Carrier_sum 2050 Nuclear,0.09566683405996686,0.09566683405996686,0.008908150150868937,0.0,0.0,0.25559932615390085
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Nuclear,0.08250519327731062,0.08250519327731062,0.008832698644094044,0.0,0.0,0.1433754925089631
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.07381832546014923,0.07381832546014923,0.007566951472995278,0.0,0.0,0.06930618573276501
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.07001004780899282,0.07001004780899282,0.009609323265566683,0.0,0.0,0.03683458704270725
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.08777145930098579,0.08777145930098579,0.009904467535266113,0.0,0.0,0.18827875129944013
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.08599389894970867,0.08599389894970867,0.00584189248928769,0.0,0.0,0.17312223392826012
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.0719573190864317,0.0719573190864317,0.009050740645184841,0.0,0.0,0.053438158854880895
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.1829703412501398,0.1829703412501398,0.030528221662476082,0.0,0.0,1.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.1018326474910846,0.1018326474910846,0.009771095491022244,0.0,0.0,0.30817265133470206
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.06898442226536723,0.06898442226536723,0.00786817272027593,0.0,0.0,0.028089504853447845
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.06569007773412036,0.06569007773412036,0.00832641362941437,0.0,0.0,0.0
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.0691015768672321,0.0691015768672321,0.009261975588916747,0.0,0.0,0.029088433388843482
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.08006539966733497,0.08006539966733497,0.008606591765281954,0.0,0.0,0.12257238773385831
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.08447719116686812,0.08447719116686812,0.009110469738811222,0.0,0.0,0.16018989785251983
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.08690692408093913,0.08690692408093913,0.00993205344675777,0.0,0.0,0.18090721926047457
CCS potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.08293690480804297,0.08293690480804297,0.01228678522341558,0.0,0.0,0.14705651707174794
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.09290737791899221,0.09290737791899221,0.0064966277031292,0.0,0.0,0.23207059200676344
LNG Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.08035404543638885,0.08035404543638885,0.008858781964556245,0.0,0.0,0.1250335500846272
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.06890399420960225,0.06890399420960225,0.0075968713488631405,0.0,0.0,0.02740372829263719
Weather Conditions,Electricity capacity_Carrier_sum 2050 Nuclear,0.1122787323480738,0.1122787323480738,0.014964708308996108,0.0,0.0,0.39724206969904907
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Nuclear,0.08234992009437456,0.08234992009437456,0.007559755856758901,0.0,0.0,0.14205154269608722
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Nuclear,0.0792590588041093,0.0792590588041093,0.007739191763240222,0.0,0.0,0.11569705475751713
WACC,Electricity capacity_Carrier_sum 2050 Nuclear,0.08726274962300502,0.08726274962300502,0.009757400389584506,0.0,0.0,0.18394119557838498
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.0878739284773905,0.0878739284773905,0.00863414194557249,0.0,0.0,0.18915246332337946
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.07906448907044906,0.07906448907044906,0.006179781674562164,0.0,0.0,0.11403803961015041
CO2 Cap,Electricity capacity_Carrier_sum 2050 Solar PV,0.07110395711521961,0.07110395711521961,0.014467003140296801,0.0,0.0,0.09368464745134146
Buildings demand,Electricity capacity_Carrier_sum 2050 Solar PV,0.0996134325528633,0.0996134325528633,0.016980162753925773,0.0,0.0,0.1832840527174399
Steel Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.06336080519044253,0.06336080519044253,0.01591604265965166,0.0,0.0,0.06934951687826163
Chemical Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.07998411476004084,0.07998411476004084,0.019443046014820012,0.0,0.0,0.12159315265640747
Passenger Cars,Electricity capacity_Carrier_sum 2050 Solar PV,0.08158453152681167,0.08158453152681167,0.016258875270638042,0.0,0.0,0.1266229326954754
Bunker aviation,Electricity capacity_Carrier_sum 2050 Solar PV,0.07428962481316626,0.07428962481316626,0.017545301737557355,0.0,0.0,0.10369654443400414
Bunker navigation,Electricity capacity_Carrier_sum 2050 Solar PV,0.0717548371378504,0.0717548371378504,0.016549762428357234,0.0,0.0,0.09573022921081152
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Solar PV,0.06041860111320649,0.06041860111320649,0.014949408747556781,0.0,0.0,0.060102775875662984
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Solar PV,0.07550018068875619,0.07550018068875619,0.014475448876593971,0.0,0.0,0.10750107204558632
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.10478927534598144,0.10478927534598144,0.017001362300586645,0.0,0.0,0.19955065983297704
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0746317408766152,0.0746317408766152,0.01752647761951263,0.0,0.0,0.10477174470852514
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.13198371341142884,0.13198371341142884,0.020046113548285813,0.0,0.0,0.28501717367814444
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.3594828275497744,0.3594828275497744,0.036030795086169645,0.0,0.0,1.0
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.07397991671609562,0.07397991671609562,0.013757491038657038,0.0,0.0,0.1027231957182651
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0412946057309542,0.0412946057309542,0.015595672127121683,0.0,0.0,0.0
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.07733965554963394,0.07733965554963394,0.01802369252222901,0.0,0.0,0.11328216240261772
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08680307051268223,0.08680307051268223,0.016845652807568574,0.0,0.0,0.14302372514480136
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.09436261088137707,0.09436261088137707,0.013689429294206037,0.0,0.0,0.16678180244094754
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08195528313398485,0.08195528313398485,0.018410454669182764,0.0,0.0,0.12778812858190358
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.08744057183404257,0.08744057183404257,0.016366376169517045,0.0,0.0,0.14502726040363736
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.10132689820520044,0.10132689820520044,0.020952678803461824,0.0,0.0,0.18866912210354936
CCS potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.09077228800842191,0.09077228800842191,0.01935052904074008,0.0,0.0,0.15549815764595093
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.07477256795731294,0.07477256795731294,0.018875674557414936,0.0,0.0,0.10521433519755312
LNG Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.05147151814850057,0.05147151814850057,0.016533776042307977,0.0,0.0,0.03198393818405136
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.12125261883362352,0.12125261883362352,0.018127134107177836,0.0,0.0,0.251291555185843
Weather Conditions,Electricity capacity_Carrier_sum 2050 Solar PV,0.09487056043878338,0.09487056043878338,0.022820821172445764,0.0,0.0,0.16837818320734668
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Solar PV,0.09767979654263169,0.09767979654263169,0.019109194289099928,0.0,0.0,0.17720703327536688
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Solar PV,0.06841731468396739,0.06841731468396739,0.014146735609340362,0.0,0.0,0.0852410840287393
WACC,Electricity capacity_Carrier_sum 2050 Solar PV,0.07159711962943273,0.07159711962943273,0.015446278848263105,0.0,0.0,0.0952345555887141
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.04546889980365876,0.04546889980365876,0.012994964845867584,0.0,0.0,0.013118945914602229
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.07202351779796964,0.07202351779796964,0.01763617067275875,0.0,0.0,0.09657463714830028
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10517752271296855,0.10517752271296855,0.015712136447770864,0.0,0.0,0.33390221197092296
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08166754266227452,0.08166754266227452,0.01835120791403172,0.0,0.0,0.17071556439515564
Steel Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09192633344226836,0.09192633344226836,0.017173065607545092,0.0,0.0,0.24192352254563332
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08495922880964957,0.08495922880964957,0.02011731631013112,0.0,0.0,0.19356370063786885
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08416730203350721,0.08416730203350721,0.015990531043737523,0.0,0.0,0.18806680632126385
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10892650446536964,0.10892650446536964,0.02241040310125633,0.0,0.0,0.3599245124015436
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08174208348040127,0.08174208348040127,0.020214407724170765,0.0,0.0,0.17123296450317058
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09622560417490822,0.09622560417490822,0.0156434063042714,0.0,0.0,0.2717654695131468
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0724466655374263,0.0724466655374263,0.019335518699287575,0.0,0.0,0.10671193604381468
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.12016868754512537,0.12016868754512537,0.02280604304975505,0.0,0.0,0.43795835863461163
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.20114092376944367,0.20114092376944367,0.022129250175757162,0.0,0.0,1.0
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.12759529095588942,0.12759529095588942,0.0183128349315628,0.0,0.0,0.48950763731813673
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.05956906044382606,0.05956906044382606,0.015903505870508584,0.0,0.0,0.017326355983859957
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06829266902471597,0.06829266902471597,0.018406073297811753,0.0,0.0,0.0778783613879052
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08521038543654624,0.08521038543654624,0.01958041294955225,0.0,0.0,0.19530702019285487
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0757814432958419,0.0757814432958419,0.020151178290976336,0.0,0.0,0.129859178263189
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.11144405644802591,0.11144405644802591,0.019448751421770046,0.0,0.0,0.3773992557769756
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09275689143127126,0.09275689143127126,0.02082438177125898,0.0,0.0,0.24768856247975496
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.1285000020036421,0.1285000020036421,0.022438079964019326,0.0,0.0,0.4957873858585086
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07384717329190144,0.07384717329190144,0.021444287364397466,0.0,0.0,0.11643309126656934
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.1332274071468461,0.1332274071468461,0.02481400193289056,0.0,0.0,0.5286010843554212
CCS potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0770491036305326,0.0770491036305326,0.02217896625369478,0.0,0.0,0.1386582176429287
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.057072886341452626,0.057072886341452626,0.019380512593174307,0.0,0.0,0.0
LNG Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0791569347553202,0.0791569347553202,0.015850126953062565,0.0,0.0,0.15328902099402686
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06754034634435006,0.06754034634435006,0.019526698723978272,0.0,0.0,0.07265636562953352
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10773354788578217,0.10773354788578217,0.02638527179023587,0.0,0.0,0.3516440041022358
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10885749577516998,0.10885749577516998,0.022198178624213444,0.0,0.0,0.35944551170554156
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10184051364392827,0.10184051364392827,0.02062894343130475,0.0,0.0,0.31073948185663086
WACC,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09665327525906271,0.09665327525906271,0.021445416038325074,0.0,0.0,0.2747340050175487
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0947450416801513,0.0947450416801513,0.018870906057194575,0.0,0.0,0.26148864113962955
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09572902946178859,0.09572902946178859,0.01951887419049521,0.0,0.0,0.2683186625600929
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08554565768932182,0.08554565768932182,0.001924817904756888,0.0,0.0,0.04654811877626033
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0881441919750977,0.0881441919750977,0.0022333871289275348,0.0,0.0,0.0735622265509526
Steel Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08633340681406718,0.08633340681406718,0.001613852049399718,0.0,0.0,0.05473748147652452
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08584333910575877,0.08584333910575877,0.0017428298348269604,0.0,0.0,0.049642785608316274
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08380361269318977,0.08380361269318977,0.0014625354261595725,0.0,0.0,0.028437989719478078
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08446925407391577,0.08446925407391577,0.001640728691891411,0.0,0.0,0.03535793227965798
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08416703994561033,0.08416703994561033,0.0018605041777597223,0.0,0.0,0.03221614381922967
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08304866003975593,0.08304866003975593,0.0014891552365348493,0.0,0.0,0.02058957592086537
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0849425517318673,0.0849425517318673,0.0019064735187783997,0.0,0.0,0.04027828834784599
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08411502655765565,0.08411502655765565,0.0031721009962525056,0.0,0.0,0.03167541773544246
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.10902010132547378,0.10902010132547378,0.008548683860134897,0.0,0.0,0.2905861342872257
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08442854835191575,0.08442854835191575,0.0016322390956477883,0.0,0.0,0.03493475958296724
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08539426268217427,0.08539426268217427,0.001567907533035812,0.0,0.0,0.044974231118890845
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0851392794164382,0.0851392794164382,0.0019047195082722054,0.0,0.0,0.04232345007703879
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08373665614444407,0.08373665614444407,0.0016082301899111508,0.0,0.0,0.02774191600055943
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08332936621204266,0.08332936621204266,0.0014929745022412362,0.0,0.0,0.023507769778334894
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08528166181026826,0.08528166181026826,0.0013601412033177834,0.0,0.0,0.043803643489609266
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08479511789620123,0.08479511789620123,0.0020502393736809956,0.0,0.0,0.03874558064099724
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08441090222609629,0.08441090222609629,0.001461110221967185,0.0,0.0,0.03475131218829475
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08555437536813909,0.08555437536813909,0.0024744330227977986,0.0,0.0,0.04663874691089916
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08271127769168803,0.08271127769168803,0.0012083836040614334,0.0,0.0,0.017082182094324484
CCS potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.09148970398591555,0.09148970398591555,0.0017647703170273622,0.0,0.0,0.10834184155025071
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08307862042942786,0.08307862042942786,0.001415087574129668,0.0,0.0,0.02090104119573189
LNG Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08202112698201425,0.08202112698201425,0.0015560607341673172,0.0,0.0,0.009907442952354259
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08535353029048796,0.08535353029048796,0.0013033221819265055,0.0,0.0,0.044550781166755066
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1772598621287693,0.1772598621287693,0.01821872110971229,0.0,0.0,1.0
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08870217521957949,0.08870217521957949,0.0017133683506397796,0.0,0.0,0.07936296567739558
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0831404843022644,0.0831404843022644,0.0017129494530884889,0.0,0.0,0.021544171954988745
WACC,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08801451754871804,0.08801451754871804,0.002624256324213343,0.0,0.0,0.07221414392259685
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08481182607895094,0.08481182607895094,0.002196004621047032,0.0,0.0,0.03891927727143639
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.08106811271218226,0.08106811271218226,0.0014958894334126068,0.0,0.0,0.0
CO2 Cap,Electricity generation_Carrier_sum 2050 Nuclear,0.07094945820660013,0.07094945820660013,0.007805220472523332,0.0,0.0,0.08359500123908949
Buildings demand,Electricity generation_Carrier_sum 2050 Nuclear,0.07813433937829994,0.07813433937829994,0.006253478714185709,0.0,0.0,0.20711668992252613
Steel Production,Electricity generation_Carrier_sum 2050 Nuclear,0.08792904220261842,0.08792904220261842,0.007640740239121844,0.0,0.0,0.37550614607354754
Chemical Production,Electricity generation_Carrier_sum 2050 Nuclear,0.07644651477961344,0.07644651477961344,0.0074006246005685495,0.0,0.0,0.17809979463240153
Passenger Cars,Electricity generation_Carrier_sum 2050 Nuclear,0.07664829635052248,0.07664829635052248,0.007089871518931839,0.0,0.0,0.1815688012573204
Bunker aviation,Electricity generation_Carrier_sum 2050 Nuclear,0.07567766038900443,0.07567766038900443,0.006540950653213867,0.0,0.0,0.16488173431794953
Bunker navigation,Electricity generation_Carrier_sum 2050 Nuclear,0.08323262090416753,0.08323262090416753,0.010143655972637087,0.0,0.0,0.2947657864641945
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Nuclear,0.08831762379372403,0.08831762379372403,0.0067090041852701145,0.0,0.0,0.38218659814751077
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Nuclear,0.073280748486088,0.073280748486088,0.0064372295698564485,0.0,0.0,0.12367428790396479
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.07041162791473711,0.07041162791473711,0.010415316228371966,0.0,0.0,0.0743486818792511
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07051667150200265,0.07051667150200265,0.008251977698222326,0.0,0.0,0.07615457970474512
Solar PV Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.08333129758757314,0.08333129758757314,0.0075696661454272085,0.0,0.0,0.2964622251771898
Solar PV Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07702721120450227,0.07702721120450227,0.005472364676008478,0.0,0.0,0.18808306384737924
Nuclear Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.12425395146140904,0.12425395146140904,0.03922885530325965,0.0,0.0,1.0
Nuclear Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10497504501574266,0.10497504501574266,0.0071154279408219565,0.0,0.0,0.6685591559233379
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07405438218941761,0.07405438218941761,0.007223915880841017,0.0,0.0,0.13697451363825994
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.07294932311855316,0.07294932311855316,0.005154558382780227,0.0,0.0,0.11797645935369164
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.08710099837610671,0.08710099837610671,0.006310096721194851,0.0,0.0,0.361270507472106
Biomass Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.08444313318636935,0.08444313318636935,0.006800812398792993,0.0,0.0,0.31557678078635054
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.06608699108157373,0.06608699108157373,0.0070509497817419645,0.0,0.0,0.0
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.07327864131107878,0.07327864131107878,0.008766951757259564,0.0,0.0,0.12363806158243351
CCS potential,Electricity generation_Carrier_sum 2050 Nuclear,0.07115053862348437,0.07115053862348437,0.011117367862151329,0.0,0.0,0.0870519537009539
Flexibility Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.0750613565995715,0.0750613565995715,0.006086518306030221,0.0,0.0,0.15428630719904188
LNG Price,Electricity generation_Carrier_sum 2050 Nuclear,0.07308401054851596,0.07308401054851596,0.006631526848997141,0.0,0.0,0.1202919908699214
