Parameter,Outcome,S1_400,S1_conf_400,delta_400,delta_conf_400,delta_raw_400,S1_800,S1_conf_800,delta_800,delta_conf_800,delta_raw_800,S1_1200,S1_conf_1200,delta_1200,delta_conf_1200,delta_raw_1200,S1_1600,S1_conf_1600,delta_1600,delta_conf_1600,delta_raw_1600,S1_2000,S1_conf_2000,delta_2000,delta_conf_2000,delta_raw_2000,S1_2400,S1_conf_2400,delta_2400,delta_conf_2400,delta_raw_2400,S1_2800,S1_conf_2800,delta_2800,delta_conf_2800,delta_raw_2800,S1_3200,S1_conf_3200,delta_3200,delta_conf_3200,delta_raw_3200,S1_3600,S1_conf_3600,delta_3600,delta_conf_3600,delta_raw_3600,S1_4000,S1_conf_4000,delta_4000,delta_conf_4000,delta_raw_4000
Weather Conditions,techUseNet 2050 PEU01_03,0.0,0.0,0.0868650802421191,0.0208509718250648,0.0868650802421191,0.0,0.0,0.1030526727139892,0.0174332076653343,0.1030526727139892,0.0,0.0,0.0883754021371205,0.0155402978162559,0.0883754021371205,0.0,0.0,0.1157986092501127,0.0114808432150651,0.1157986092501127,0.0,0.0,0.1082844257716833,0.0110602471096225,0.1082844257716833,0.0,0.0,0.1087794509213946,0.0107317047283738,0.1087794509213946,0.0,0.0,0.1151744454422283,0.0090904437488057,0.1151744454422283,0.0,0.0,0.1145536439678949,0.0080510382793887,0.1145536439678949,0.0,0.0,0.1086989312385711,0.0092113028101067,0.1086989312385711,0.0,0.0,0.1010241895949573,0.0072003396497798,0.1010241895949573
Weather Conditions,techUseNet 2050 PNL04_01,0.0,0.0,0.2437731187087126,0.0361315732344836,0.2437731187087126,0.0,0.0,0.2837966768744769,0.0266740691216224,0.2837966768744769,0.0,0.0,0.3303635702350835,0.0307606410539112,0.3303635702350835,0.0,0.0,0.2747712757075456,0.0206612678090848,0.2747712757075456,0.0,0.0,0.3117775188133975,0.0193447603087248,0.3117775188133975,0.0,0.0,0.2934696684176057,0.0162756736658413,0.2934696684176057,0.0,0.0,0.3029022094603201,0.0140167312716243,0.3029022094603201,0.0,0.0,0.3025799197161032,0.0140704923754382,0.3025799197161032,0.0,0.0,0.3019462705602074,0.0148647141499616,0.3019462705602074,0.0,0.0,0.3193993979380253,0.0137350447974779,0.3193993979380253
Weather Conditions,totalCosts,0.0,0.0,0.0802410090161464,0.0260613738473723,0.0802410090161464,0.0,0.0,0.1195512819973179,0.0266411086145482,0.1195512819973179,0.0,0.0,0.1413139383548857,0.0190652646769749,0.1413139383548857,0.0,0.0,0.1154898234534085,0.0160604567816755,0.1154898234534085,0.0,0.0,0.1239240011344625,0.0151888874976705,0.1239240011344625,0.0,0.0,0.1077103999204935,0.012310083003161,0.1077103999204935,0.0,0.0,0.1260828295968693,0.0115716655949851,0.1260828295968693,0.0,0.0,0.1019510162084074,0.0100477834463744,0.1019510162084074,0.0,0.0,0.1130409264092279,0.0100340918885894,0.1130409264092279,0.0,0.0,0.1158730018091655,0.0096058991211234,0.1158730018091655
Wind offshore Costs,BioEnergy Imports 2050,0.0,0.0,0.0538346459660826,0.0225241372445103,0.0538346459660826,0.0,0.0,0.0496488975394392,0.0212301574445841,0.0496488975394392,0.0,0.0,0.0813454851280211,0.0122766411202027,0.0813454851280211,0.0,0.0,0.0543547053464134,0.0143519024073357,0.0543547053464134,0.0,0.0,0.0659475181415354,0.0109638383493041,0.0659475181415354,0.0,0.0,0.0633515943608099,0.0090059623821911,0.0633515943608099,0.0,0.0,0.0591762275756424,0.0091911132668737,0.0591762275756424,0.0,0.0,0.0532418991984046,0.0077121919609,0.0532418991984046,0.0,0.0,0.0601727368853805,0.0076244523081308,0.0601727368853805,0.0,0.0,0.0702501515540506,0.0073106333077923,0.0702501515540506
Wind offshore Costs,BioFuel Imports 2050,0.0,0.0,0.0475007071503202,0.0126236942537923,0.0475007071503202,0.0,0.0,0.0690659097285836,0.0098531696464458,0.0690659097285836,0.0,0.0,0.0557476623933532,0.0077723581791346,0.0557476623933532,0.0,0.0,0.0712861308868816,0.0066772751809375,0.0712861308868816,0.0,0.0,0.0929118704862343,0.0069948707772506,0.0929118704862343,0.0,0.0,0.0750836548224413,0.0063431342449775,0.0750836548224413,0.0,0.0,0.0867049396661684,0.0050591293318986,0.0867049396661684,0.0,0.0,0.0741686833294434,0.0050777465132014,0.0741686833294434,0.0,0.0,0.0796875221902389,0.0049948039404645,0.0796875221902389,0.0,0.0,0.0836481045134303,0.0055677102981704,0.0836481045134303
Wind offshore Costs,BioFuel Production 2050,0.0,0.0,0.0362659507581924,0.0228862762056694,0.0362659507581924,0.0,0.0,0.0762847712241886,0.0188335936331173,0.0762847712241886,0.0,0.0,0.0597097674607605,0.0148668514742138,0.0597097674607605,0.0,0.0,0.0652625980313292,0.0141597107313876,0.0652625980313292,0.0,0.0,0.0553410353171376,0.0114430266653698,0.0553410353171376,0.0,0.0,0.0776259915926067,0.010080957140932,0.0776259915926067,0.0,0.0,0.064776371440632,0.0096899698724566,0.064776371440632,0.0,0.0,0.066512797568504,0.0090352948541151,0.066512797568504,0.0,0.0,0.0625291474517406,0.0075065278777322,0.0625291474517406,0.0,0.0,0.0569521609682026,0.0079954116557712,0.0569521609682026
Wind offshore Costs,Biomass Imports 2050,0.0,0.0,0.0932439713641935,0.0288294274880751,0.0932439713641935,0.0,0.0,0.0816589249132206,0.0179224703728811,0.0816589249132206,0.0,0.0,0.0841590168092584,0.0137222641413785,0.0841590168092584,0.0,0.0,0.0671390176373529,0.0129840325401608,0.0671390176373529,0.0,0.0,0.060512364427233,0.0119262671038749,0.060512364427233,0.0,0.0,0.0687708160646648,0.0109733707226279,0.0687708160646648,0.0,0.0,0.0630669924573744,0.0071162035065342,0.0630669924573744,0.0,0.0,0.0653857096114081,0.0080810459251178,0.0653857096114081,0.0,0.0,0.0611832793225393,0.0080732797198725,0.0611832793225393,0.0,0.0,0.0624454370533468,0.0073321007150385,0.0624454370533468
Wind offshore Costs,CO2 Storage 2050,0.0,0.0,0.0781470443151152,0.020508634762707,0.0781470443151152,0.0,0.0,0.0514268656286937,0.0136691968242129,0.0514268656286937,0.0,0.0,0.0393650159992013,0.0144554617987719,0.0393650159992013,0.0,0.0,0.0743071622124234,0.0115897442378474,0.0743071622124234,0.0,0.0,0.0395990847639725,0.0097546419837114,0.0395990847639725,0.0,0.0,0.052420161057104,0.0100193520173576,0.052420161057104,0.0,0.0,0.0519059529535827,0.0087211512818136,0.0519059529535827,0.0,0.0,0.0394417674157686,0.0085874426823318,0.0394417674157686,0.0,0.0,0.0572987628125091,0.0075290643785754,0.0572987628125091,0.0,0.0,0.0580607982430901,0.0083932048173186,0.0580607982430901
Wind offshore Costs,CO2_Price 2050,0.0,0.0,0.0669157188250697,0.0236626841234754,0.0669157188250697,0.0,0.0,0.096036697967388,0.0175774957700272,0.096036697967388,0.0,0.0,0.1987961182574408,0.1242107370586081,0.1987961182574408,0.0,0.0,0.2564776842877405,0.0772040192565318,0.2564776842877405,0.0,0.0,0.1235786409212405,0.0475406443611813,0.1235786409212405,0.0,0.0,0.0910012319880778,0.0371475134024152,0.0910012319880778,0.0,0.0,0.0840626888258058,0.0300882457483029,0.0840626888258058,0.0,0.0,0.1214525186393683,0.028071274436808,0.1214525186393683,0.0,0.0,0.1035449593017088,0.0194966794367629,0.1035449593017088,0.0,0.0,0.1155133555834849,0.0160086125267531,0.1155133555834849
Wind offshore Costs,DR Flexibility Capacity 2050,0.0,0.0,0.0533260508922552,0.0215006157685061,0.0533260508922552,0.0,0.0,0.1036554398551955,0.0180977602601058,0.1036554398551955,0.0,0.0,0.0332501925954738,0.0112462379998842,0.0332501925954738,0.0,0.0,0.0449674795900525,0.0126892875021567,0.0449674795900525,0.0,0.0,0.0551908490333359,0.0094246328979532,0.0551908490333359,0.0,0.0,0.0651349549218246,0.0084774942649539,0.0651349549218246,0.0,0.0,0.0664591547959545,0.0086836590948668,0.0664591547959545,0.0,0.0,0.0560143338139771,0.0075909687086682,0.0560143338139771,0.0,0.0,0.0596391516970424,0.0068615025985311,0.0596391516970424,0.0,0.0,0.0826862663659759,0.0067486263593683,0.0826862663659759
Wind offshore Costs,Daily Flexibility Capacity 2050,0.0,0.0,0.0537759935846551,0.0259035744995532,0.0537759935846551,0.0,0.0,0.0804067374767345,0.0175040188068814,0.0804067374767345,0.0,0.0,0.0700918378338742,0.0157530963887854,0.0700918378338742,0.0,0.0,0.0455740195464775,0.0127636872595201,0.0455740195464775,0.0,0.0,0.0745135030009781,0.0106563238064197,0.0745135030009781,0.0,0.0,0.0606878590017042,0.0115226139412378,0.0606878590017042,0.0,0.0,0.0695272114721187,0.0103005083924617,0.0695272114721187,0.0,0.0,0.0681641909667228,0.0084888935327668,0.0681641909667228,0.0,0.0,0.0725528904323595,0.0090329800086457,0.0725528904323595,0.0,0.0,0.0677961729635828,0.0077951247096461,0.0677961729635828
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.0,0.0,0.0821080433607438,0.009553593197808,0.0821080433607438,0.0,0.0,0.0700100478089928,0.0096093232655666,0.0700100478089928,0.0,0.0,0.0825287023883548,0.0065951859616596,0.0825287023883548,0.0,0.0,0.091364122837456,0.0045622646748547,0.091364122837456,0.0,0.0,0.1073931239565684,0.0061823740203692,0.1073931239565684,0.0,0.0,0.112049776009999,0.0041930052990548,0.112049776009999,0.0,0.0,0.1100532631400356,0.0041633856179002,0.1100532631400356,0.0,0.0,0.107749890150971,0.0035870651463989,0.107749890150971,0.0,0.0,0.1179077364008485,0.0037717031637795,0.1179077364008485,0.0,0.0,0.111107683737914,0.0039349502439632,0.111107683737914
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.0,0.0,0.064926806373909,0.0226018589522943,0.064926806373909,0.0,0.0,0.1047892753459814,0.0170013623005866,0.1047892753459814,0.0,0.0,0.0836309013751189,0.0140085895916662,0.0836309013751189,0.0,0.0,0.0951902704779809,0.0115807584387229,0.0951902704779809,0.0,0.0,0.0730849522311405,0.0103736455493145,0.0730849522311405,0.0,0.0,0.0858884012682852,0.0098365172670789,0.0858884012682852,0.0,0.0,0.0732418427978089,0.0097131033740972,0.0732418427978089,0.0,0.0,0.0722629133013141,0.0093833452094356,0.0722629133013141,0.0,0.0,0.0826761064904346,0.0072610245835845,0.0826761064904346,0.0,0.0,0.0721172326159831,0.0080239450865459,0.0721172326159831
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0775646974360923,0.0219340617320722,0.0775646974360923,0.0,0.0,0.1201686875451253,0.022806043049755,0.1201686875451253,0.0,0.0,0.1108563435753319,0.0187536153396339,0.1108563435753319,0.0,0.0,0.1145138001668118,0.0140454406853003,0.1145138001668118,0.0,0.0,0.1153510053117933,0.0130706297434678,0.1153510053117933,0.0,0.0,0.1000661269457334,0.009058479671232,0.1000661269457334,0.0,0.0,0.1277983487440059,0.0102845486063417,0.1277983487440059,0.0,0.0,0.1070353743291446,0.0111866976760725,0.1070353743291446,0.0,0.0,0.1135829987212297,0.0104332975643799,0.1135829987212297,0.0,0.0,0.1044885522627772,0.0090710841263464,0.1044885522627772
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0715903852637276,0.0089701134165907,0.0715903852637276,0.0,0.0,0.0841150265576556,0.0031721009962525,0.0841150265576556,0.0,0.0,0.0946431757169082,0.0029503440382446,0.0946431757169082,0.0,0.0,0.1052854192817403,0.0012174507554182,0.1052854192817403,0.0,0.0,0.1143882064456989,0.0012208920665845,0.1143882064456989,0.0,0.0,0.1218171635376577,0.0015781664913312,0.1218171635376577,0.0,0.0,0.1235204314232994,0.0010650485398547,0.1235204314232994,0.0,0.0,0.1245808523632391,0.0008271857581682,0.1245808523632391,0.0,0.0,0.1268962167592938,0.0007648476385348,0.1268962167592938,0.0,0.0,0.1267688095124945,0.0007391328657427,0.1267688095124945
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.0,0.0,0.0565299452074382,0.0154028374256622,0.0565299452074382,0.0,0.0,0.0704116279147371,0.0104153162283719,0.0704116279147371,0.0,0.0,0.0732626871747468,0.0064870527470016,0.0732626871747468,0.0,0.0,0.0827214415894766,0.0064568935869211,0.0827214415894766,0.0,0.0,0.1087454495851162,0.0044334547333445,0.1087454495851162,0.0,0.0,0.1092928794028963,0.0040388766392259,0.1092928794028963,0.0,0.0,0.1105810273508155,0.0035422507409428,0.1105810273508155,0.0,0.0,0.1080000439105728,0.0031935600274319,0.1080000439105728,0.0,0.0,0.1119104955813115,0.0029534260236895,0.1119104955813115,0.0,0.0,0.1060935584337009,0.0035077710893519,0.1060935584337009
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Solar PV,0.0,0.0,0.1210491642917289,0.0237554129093667,0.1210491642917289,0.0,0.0,0.0855614823313377,0.0251508193962728,0.0855614823313377,0.0,0.0,0.0492715409008062,0.0158106426246273,0.0492715409008062,0.0,0.0,0.0894797416030389,0.014250544541054,0.0894797416030389,0.0,0.0,0.0884699792889932,0.0121908838016066,0.0884699792889932,0.0,0.0,0.0826925838846915,0.0110878765344458,0.0826925838846915,0.0,0.0,0.1004107685044757,0.0100104605688941,0.1004107685044757,0.0,0.0,0.0753923746857023,0.0093377374047128,0.0753923746857023,0.0,0.0,0.0669814295042242,0.0100227646245613,0.0669814295042242,0.0,0.0,0.099864251393952,0.0093772574675864,0.099864251393952
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Wind offshore,0.0,0.0,0.1112396738851216,0.0288185802692708,0.1112396738851216,0.0,0.0,0.08796613058758,0.0189443194425961,0.08796613058758,0.0,0.0,0.1374607310987426,0.0175483033698353,0.1374607310987426,0.0,0.0,0.0684778506159018,0.0129476683602317,0.0684778506159018,0.0,0.0,0.1248398901273279,0.0118385363420392,0.1248398901273279,0.0,0.0,0.1014206754399643,0.0111634406561151,0.1014206754399643,0.0,0.0,0.1186758310542464,0.0127352662713435,0.1186758310542464,0.0,0.0,0.0942842401640907,0.0094096944445268,0.0942842401640907,0.0,0.0,0.0830620768856944,0.0100638613971134,0.0830620768856944,0.0,0.0,0.1035548366645121,0.0094717603987454,0.1035548366645121
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Wind onshore,0.0,0.0,0.085380423953621,0.0178845192344124,0.085380423953621,0.0,0.0,0.1070117994864234,0.0155768221922479,0.1070117994864234,0.0,0.0,0.099503642750629,0.0080499742312525,0.099503642750629,0.0,0.0,0.1158220536667619,0.0064215565854721,0.1158220536667619,0.0,0.0,0.1284651633786455,0.0065049414660845,0.1284651633786455,0.0,0.0,0.118140966818739,0.0071519519053367,0.118140966818739,0.0,0.0,0.1339229015138856,0.0053769108947112,0.1339229015138856,0.0,0.0,0.1233048973570486,0.0043848035650595,0.1233048973570486,0.0,0.0,0.1356411375830652,0.0052913900884519,0.1356411375830652,0.0,0.0,0.1281192090451059,0.0046182120471016,0.1281192090451059
Wind offshore Costs,Flexibility Capacity 2050,0.0,0.0,0.0718656564422604,0.0221022723632742,0.0718656564422604,0.0,0.0,0.0797538233287863,0.0213171438183634,0.0797538233287863,0.0,0.0,0.108297517036558,0.0123819842482678,0.108297517036558,0.0,0.0,0.0863339179460712,0.0132559455156641,0.0863339179460712,0.0,0.0,0.0846342843277,0.0114274894942083,0.0846342843277,0.0,0.0,0.0985989333070496,0.0104117686315728,0.0985989333070496,0.0,0.0,0.0882790619449653,0.0094613094672848,0.0882790619449653,0.0,0.0,0.09023755257239,0.009109979262319,0.09023755257239,0.0,0.0,0.1009147345029015,0.0082966730506477,0.1009147345029015,0.0,0.0,0.0960917179229887,0.0085824520983267,0.0960917179229887
Wind offshore Costs,Hourly Flexibility Capacity 2050,0.0,0.0,0.1078818631567655,0.0212522182704685,0.1078818631567655,0.0,0.0,0.0836205272763477,0.0166272807683789,0.0836205272763477,0.0,0.0,0.0630073146126718,0.0122349421197347,0.0630073146126718,0.0,0.0,0.0692339056232277,0.0110236705700779,0.0692339056232277,0.0,0.0,0.0824757433348167,0.010184092211939,0.0824757433348167,0.0,0.0,0.0715703505456762,0.0089870424117239,0.0715703505456762,0.0,0.0,0.0751899112237143,0.0081735144733083,0.0751899112237143,0.0,0.0,0.0799950141582106,0.0080717273105771,0.0799950141582106,0.0,0.0,0.0835080000757864,0.0071335337183694,0.0835080000757864,0.0,0.0,0.0753184126675271,0.0062826710235634,0.0753184126675271
Wind offshore Costs,Hydrogen Imports 2050,0.0,0.0,0.0867181899837844,0.0180883798922727,0.0867181899837844,0.0,0.0,0.0792099952981478,0.0096729649450854,0.0792099952981478,0.0,0.0,0.0921933684276652,0.0073573424089383,0.0921933684276652,0.0,0.0,0.0979854567794813,0.0067721930018507,0.0979854567794813,0.0,0.0,0.1155067887792631,0.0051276442155702,0.1155067887792631,0.0,0.0,0.122073829622015,0.0054689011302545,0.122073829622015,0.0,0.0,0.1163368899819725,0.0046219216325732,0.1163368899819725,0.0,0.0,0.1205265668261216,0.0042909873273313,0.1205265668261216,0.0,0.0,0.1068759971337616,0.0041898635508064,0.1068759971337616,0.0,0.0,0.1103228784875567,0.0040534456956334,0.1103228784875567
Wind offshore Costs,Hydrogen Production 2050,0.0,0.0,0.0715493209113243,0.0183751985903004,0.0715493209113243,0.0,0.0,0.0730080444007747,0.011031347617207,0.0730080444007747,0.0,0.0,0.0555471922237636,0.0117710561805906,0.0555471922237636,0.0,0.0,0.0615749393525856,0.0074052603058751,0.0615749393525856,0.0,0.0,0.0737399858736768,0.0073495814770779,0.0737399858736768,0.0,0.0,0.0849185053844012,0.0062887998114625,0.0849185053844012,0.0,0.0,0.0712825648493491,0.0061956385800842,0.0712825648493491,0.0,0.0,0.0833697083451699,0.0056818799818175,0.0833697083451699,0.0,0.0,0.0824744011637224,0.0052399250630365,0.0824744011637224,0.0,0.0,0.0766680285936416,0.0055139186564005,0.0766680285936416
Wind offshore Costs,Methanol Production 2050,0.0,0.0,0.0568602215671239,0.015737783545078,0.0568602215671239,0.0,0.0,0.0898615053391215,0.0095302759216708,0.0898615053391215,0.0,0.0,0.0907246696783794,0.0091378098123493,0.0907246696783794,0.0,0.0,0.0867264235120917,0.0073926369572758,0.0867264235120917,0.0,0.0,0.0949408206296333,0.0060947795887638,0.0949408206296333,0.0,0.0,0.0925044999951651,0.0056305046954367,0.0925044999951651,0.0,0.0,0.0940840180155257,0.0051067068121361,0.0940840180155257,0.0,0.0,0.1015018581253822,0.0055153964889519,0.1015018581253822,0.0,0.0,0.0963182674586221,0.0054090392812525,0.0963182674586221,0.0,0.0,0.0980861585376528,0.0050720472401607,0.0980861585376528
Wind offshore Costs,Shedding Flexibility Capacity 2050,0.0,0.0,0.0598158519377596,0.0185678586344865,0.0598158519377596,0.0,0.0,0.0588450565149053,0.0141214260212268,0.0588450565149053,0.0,0.0,0.0867065037212087,0.010058292650132,0.0867065037212087,0.0,0.0,0.056001312756389,0.01001572055514,0.056001312756389,0.0,0.0,0.0796179306469984,0.0080934370638285,0.0796179306469984,0.0,0.0,0.0684963348505982,0.0090663345027589,0.0684963348505982,0.0,0.0,0.0939142340878543,0.0073125822323735,0.0939142340878543,0.0,0.0,0.0702913215290708,0.0063192815203377,0.0702913215290708,0.0,0.0,0.0809478005781836,0.0067735285675829,0.0809478005781836,0.0,0.0,0.08105733779898,0.0062083633892112,0.08105733779898
