Parameter,Outcome,delta_raw_3200,delta_3200,delta_conf_3200,S1_3200,S1_conf_3200,delta_3200_norm
Electricity Trade Price,Daily Flexibility Capacity 2050,0.06184752841006928,0.06184752841006928,0.008450082188946,0.0,0.0,0.10825782062483655
Weather Conditions,Daily Flexibility Capacity 2050,0.17574817538828222,0.17574817538828222,0.011636529123080797,0.0,0.0,1.0
Electricity Trade Ratio,Daily Flexibility Capacity 2050,0.05741500357036359,0.05741500357036359,0.008638534528603505,0.0,0.0,0.07355503828287344
Electricity Trade Volume,Daily Flexibility Capacity 2050,0.05118529620019276,0.05118529620019276,0.009221654360180633,0.0,0.0,0.024781892786972307
WACC,Daily Flexibility Capacity 2050,0.10782493073828187,0.10782493073828187,0.012217072086471723,0.0,0.0,0.46822056045028754
Bunker Emission Reduction,Daily Flexibility Capacity 2050,0.0692410148083507,0.0692410148083507,0.010971764421600841,0.0,0.0,0.16614233532162515
End-of-Life Emission Reduction,Daily Flexibility Capacity 2050,0.07049322849983318,0.07049322849983318,0.008262999185315707,0.0,0.0,0.17594607038293347
CO2 Cap,CO2_Price 2050,0.10263251027832697,0.10263251027832697,0.023522719932374904,0.0,0.0,0.16372260991144066
Buildings demand,CO2_Price 2050,0.10793842820243947,0.10793842820243947,0.030816073414971043,0.0,0.0,0.18754859891370845
Steel Production,CO2_Price 2050,0.11104301748268021,0.11104301748268021,0.028233318921732004,0.0,0.0,0.2014896193187587
Chemical Production,CO2_Price 2050,0.06617237716784376,0.06617237716784376,0.05477141611778142,0.0,0.0,0.0
Passenger Cars,CO2_Price 2050,0.12955694290876862,0.12955694290876862,0.028444291078579584,0.0,0.0,0.28462557993853616
Bunker aviation,CO2_Price 2050,0.10230323789142147,0.10230323789142147,0.02512275817246207,0.0,0.0,0.16224402686862566
Bunker navigation,CO2_Price 2050,0.08947246359786369,0.08947246359786369,0.024233911815420936,0.0,0.0,0.10462800423479991
Agriculture neGHG CH4,CO2_Price 2050,0.11867932021768776,0.11867932021768776,0.021241394923854316,0.0,0.0,0.23578009790973878
Agriculture neGHG N2O,CO2_Price 2050,0.08660655074787323,0.08660655074787323,0.025930112088582005,0.0,0.0,0.09175874974915836
Wind offshore Costs,CO2_Price 2050,0.12145251863936833,0.12145251863936833,0.02807127443680808,0.0,0.0,0.2482330223690103
Wind offshore Potential,CO2_Price 2050,0.12916657519516975,0.12916657519516975,0.03533067846263224,0.0,0.0,0.28287265104214676
Solar PV Costs,CO2_Price 2050,0.1324371516266996,0.1324371516266996,0.025307142239551914,0.0,0.0,0.2975590293848236
Solar PV Potential,CO2_Price 2050,0.10847899570603187,0.10847899570603187,0.027002655356771765,0.0,0.0,0.18997599330234857
Nuclear Costs,CO2_Price 2050,0.11979597745868432,0.11979597745868432,0.027180128616381468,0.0,0.0,0.2407943977017464
Nuclear Potential,CO2_Price 2050,0.11299447770627837,0.11299447770627837,0.023408286927803522,0.0,0.0,0.21025256486198243
Hydrogen Import Potential,CO2_Price 2050,0.06768561092029955,0.06768561092029955,0.027719571606317685,0.0,0.0,0.006795109019690087
Hydrogen Import Price,CO2_Price 2050,0.1198295686956804,0.1198295686956804,0.026828649477551838,0.0,0.0,0.2409452376609557
Biomass Import Potential,CO2_Price 2050,0.07907982496560115,0.07907982496560115,0.03009546100061221,0.0,0.0,0.05796032160225183
Biomass Import Price,CO2_Price 2050,0.1454355293999019,0.1454355293999019,0.024804910887060074,0.0,0.0,0.3559276680070355
Ammonia Import Potential,CO2_Price 2050,0.12125544998844617,0.12125544998844617,0.03206959286541039,0.0,0.0,0.24734809433644023
Ammonia Import Price,CO2_Price 2050,0.07912559014464125,0.07912559014464125,0.02029583356203755,0.0,0.0,0.058165828108023634
CCS potential,CO2_Price 2050,0.23375947585943974,0.23375947585943974,0.02684810306239807,0.0,0.0,0.7525424304439858
Flexibility Costs,CO2_Price 2050,0.09878782108493907,0.09878782108493907,0.02754913959379127,0.0,0.0,0.14645820368636323
LNG Price,CO2_Price 2050,0.09065669125013215,0.09065669125013215,0.01951183165325361,0.0,0.0,0.10994572596036714
Electricity Trade Price,CO2_Price 2050,0.09267821736813539,0.09267821736813539,0.022196783773138225,0.0,0.0,0.1190232992934297
Weather Conditions,CO2_Price 2050,0.12493977732421213,0.12493977732421213,0.029486197166349527,0.0,0.0,0.26389240275549614
Electricity Trade Ratio,CO2_Price 2050,0.11421641172806733,0.11421641172806733,0.030445790392718386,0.0,0.0,0.21573960536676193
Electricity Trade Volume,CO2_Price 2050,0.11256622321499776,0.11256622321499776,0.028257628437703634,0.0,0.0,0.208329507071538
WACC,CO2_Price 2050,0.08858250672022773,0.08858250672022773,0.026745938895808664,0.0,0.0,0.10063169236523896
Bunker Emission Reduction,CO2_Price 2050,0.28886692821491594,0.28886692821491594,0.06183848471908801,0.0,0.0,1.0
End-of-Life Emission Reduction,CO2_Price 2050,0.107794975797016,0.107794975797016,0.027138144378101026,0.0,0.0,0.1869044322524723
CO2 Cap,Electricity capacity_Carrier_sum 2050 Nuclear,0.10902043137688855,0.10902043137688855,0.004122987652587843,0.0,0.0,0.13053108301069236
Buildings demand,Electricity capacity_Carrier_sum 2050 Nuclear,0.11392529989118225,0.11392529989118225,0.004024458796029209,0.0,0.0,0.1836006570774848
Steel Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.10720777075839831,0.10720777075839831,0.004963144419591766,0.0,0.0,0.11091850284252082
Chemical Production,Electricity capacity_Carrier_sum 2050 Nuclear,0.10908788007757642,0.10908788007757642,0.004457810923668078,0.0,0.0,0.1312608627808192
Passenger Cars,Electricity capacity_Carrier_sum 2050 Nuclear,0.10447076739917019,0.10447076739917019,0.0036977267917896327,0.0,0.0,0.0813047421330693
Bunker aviation,Electricity capacity_Carrier_sum 2050 Nuclear,0.09695630969409513,0.09695630969409513,0.004137153751843709,0.0,0.0,0.0
Bunker navigation,Electricity capacity_Carrier_sum 2050 Nuclear,0.10326499957172304,0.10326499957172304,0.0039237078837728095,0.0,0.0,0.06825860545487206
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Nuclear,0.10052646484065164,0.10052646484065164,0.0038049613953875443,0.0,0.0,0.038628275646529556
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Nuclear,0.10862830345247616,0.10862830345247616,0.0041688635693504965,0.0,0.0,0.12628834707034728
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.10774989015097108,0.10774989015097108,0.003587065146398975,0.0,0.0,0.11678411273060325
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.11634634392324715,0.11634634392324715,0.004297068834080843,0.0,0.0,0.20979580893613475
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.11089459777646546,0.11089459777646546,0.004364525611446936,0.0,0.0,0.1508091418956537
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.11232771656973792,0.11232771656973792,0.0038641235476491774,0.0,0.0,0.16631516488575968
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.18937967280834428,0.18937967280834428,0.014768215215887353,0.0,0.0,1.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.13666888720247378,0.13666888720247378,0.00412008193699089,0.0,0.0,0.42968115604371526
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10429708832717116,0.10429708832717116,0.003856254186297614,0.0,0.0,0.07942557363987852
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.1090883482008338,0.1090883482008338,0.004109754389745588,0.0,0.0,0.1312659277691685
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.10612386977488718,0.10612386977488718,0.0042661108877170735,0.0,0.0,0.09919093800405818
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10688454927476804,0.10688454927476804,0.0038492240807486183,0.0,0.0,0.10742131909223115
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.1096764805459313,0.1096764805459313,0.004147172294349709,0.0,0.0,0.1376293874538209
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.11196523407294101,0.11196523407294101,0.004287970991678188,0.0,0.0,0.16239318580403306
CCS potential,Electricity capacity_Carrier_sum 2050 Nuclear,0.11329807247285688,0.11329807247285688,0.004312405451822085,0.0,0.0,0.176814197494208
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Nuclear,0.10124869740686622,0.10124869740686622,0.004057177251777569,0.0,0.0,0.046442669560347545
LNG Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10466476754983071,0.10466476754983071,0.0036126714718105035,0.0,0.0,0.08340378012653328
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Nuclear,0.10501496775422733,0.10501496775422733,0.003522800734570857,0.0,0.0,0.0871928675671593
Weather Conditions,Electricity capacity_Carrier_sum 2050 Nuclear,0.1211566959729197,0.1211566959729197,0.006198294505372796,0.0,0.0,0.2618427361154263
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Nuclear,0.11283659619784663,0.11283659619784663,0.003926930475798163,0.0,0.0,0.17182112799900037
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Nuclear,0.11547516551532734,0.11547516551532734,0.004247688415619965,0.0,0.0,0.20036985451763017
WACC,Electricity capacity_Carrier_sum 2050 Nuclear,0.11737327046074908,0.11737327046074908,0.004391356049153335,0.0,0.0,0.2209069230841072
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.10718705538496738,0.10718705538496738,0.003721790480083612,0.0,0.0,0.11069436716153155
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Nuclear,0.10745100364179486,0.10745100364179486,0.004107719450478092,0.0,0.0,0.11355022793021183
CO2 Cap,Electricity capacity_Carrier_sum 2050 Solar PV,0.0888418130994023,0.0888418130994023,0.007771218265073636,0.0,0.0,0.09386013221102485
Buildings demand,Electricity capacity_Carrier_sum 2050 Solar PV,0.06212024123030135,0.06212024123030135,0.006857203013791959,0.0,0.0,0.022647316325592273
Steel Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.05362216566185058,0.05362216566185058,0.008214383529830744,0.0,0.0,0.0
Chemical Production,Electricity capacity_Carrier_sum 2050 Solar PV,0.0869636302326693,0.0869636302326693,0.009454634239457313,0.0,0.0,0.088854787041099
Passenger Cars,Electricity capacity_Carrier_sum 2050 Solar PV,0.06550705336898367,0.06550705336898367,0.008338703753395018,0.0,0.0,0.0316731487299136
Bunker aviation,Electricity capacity_Carrier_sum 2050 Solar PV,0.058605512166010086,0.058605512166010086,0.00667259382779209,0.0,0.0,0.013280586143376632
Bunker navigation,Electricity capacity_Carrier_sum 2050 Solar PV,0.08046735095069366,0.08046735095069366,0.007945686943382414,0.0,0.0,0.07154224484807693
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Solar PV,0.07555004264258716,0.07555004264258716,0.007192634314976758,0.0,0.0,0.05843765006927894
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Solar PV,0.0741559711396222,0.0741559711396222,0.008758909277123885,0.0,0.0,0.05472245854693561
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.07226291330131412,0.07226291330131412,0.009383345209435661,0.0,0.0,0.04967747167414638
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06482163519501163,0.06482163519501163,0.006249402853586677,0.0,0.0,0.029846513737529733
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.0939931957751771,0.0939931957751771,0.009968122624651694,0.0,0.0,0.10758853366294516
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.42885759957715464,0.42885759957715464,0.01915633445823233,0.0,0.0,1.0
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.057193649313233,0.057193649313233,0.008059086456678048,0.0,0.0,0.009517980789065232
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.06356542791176568,0.06356542791176568,0.007425149840591756,0.0,0.0,0.026498729467429344
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0693743995505602,0.0693743995505602,0.007837103665568406,0.0,0.0,0.04197960124486836
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.07028137904554466,0.07028137904554466,0.007038498714392251,0.0,0.0,0.044396695722116415
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.07957562318775321,0.07957562318775321,0.006751772150160546,0.0,0.0,0.0691657961379007
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.07149180487077189,0.07149180487077189,0.008713888880869946,0.0,0.0,0.04762247270324353
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.07748675455892597,0.07748675455892597,0.009718630084577635,0.0,0.0,0.06359897477715806
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08967239947488359,0.08967239947488359,0.009068815718864122,0.0,0.0,0.09607363951979561
CCS potential,Electricity capacity_Carrier_sum 2050 Solar PV,0.0684672199855981,0.0684672199855981,0.0077268849308657316,0.0,0.0,0.039561973582426274
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Solar PV,0.054606438228171586,0.054606438228171586,0.007561330481000177,0.0,0.0,0.00262308001152996
LNG Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.05895812626141282,0.05895812626141282,0.007848903835193646,0.0,0.0,0.014220300422818391
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Solar PV,0.08344284710073464,0.08344284710073464,0.008361317011702594,0.0,0.0,0.0794719228078418
Weather Conditions,Electricity capacity_Carrier_sum 2050 Solar PV,0.11684361337115683,0.11684361337115683,0.011818136283850263,0.0,0.0,0.1684847484941313
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Solar PV,0.0901773454254096,0.0901773454254096,0.0082238108327375,0.0,0.0,0.09741931720608785
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Solar PV,0.07261025322600174,0.07261025322600174,0.007994640883620886,0.0,0.0,0.050603130322807
WACC,Electricity capacity_Carrier_sum 2050 Solar PV,0.06290042316994507,0.06290042316994507,0.00857401156032227,0.0,0.0,0.024726496139457665
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.06908576033229685,0.06908576033229685,0.007797634803190635,0.0,0.0,0.041210379598469966
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Solar PV,0.07209355684277088,0.07209355684277088,0.007682491743155593,0.0,0.0,0.04922613780949471
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06928177446077344,0.06928177446077344,0.010063096933861732,0.0,0.0,0.07906263116530535
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0860916927520723,0.0860916927520723,0.010023345430886099,0.0,0.0,0.179783697326966
Steel Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08299100124014429,0.08299100124014429,0.00856666504349957,0.0,0.0,0.16120508501559883
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07073988107324806,0.07073988107324806,0.01043532560171076,0.0,0.0,0.08779926212572058
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07126465869086598,0.07126465869086598,0.008449712383290084,0.0,0.0,0.0909436058535311
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0705661183124719,0.0705661183124719,0.009041153267471768,0.0,0.0,0.08675811664117486
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07081703477955063,0.07081703477955063,0.010018959431496137,0.0,0.0,0.0882615489389254
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind offshore,0.076221125661415,0.076221125661415,0.009193815773138306,0.0,0.0,0.12064158707020126
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0725611587933168,0.0725611587933168,0.009249967522108583,0.0,0.0,0.09871192871713133
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.10703537432914464,0.10703537432914464,0.011186697676072596,0.0,0.0,0.30527329824221605
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.22298231111581296,0.22298231111581296,0.012920670423729737,0.0,0.0,1.0
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08484616133976675,0.08484616133976675,0.009938313288683899,0.0,0.0,0.17232076683490105
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06115307389330153,0.06115307389330153,0.008669383607848141,0.0,0.0,0.030357374335564707
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06203205023845092,0.06203205023845092,0.010138067457007597,0.0,0.0,0.035623993308968725
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.05608655701092303,0.05608655701092303,0.009134677569537581,0.0,0.0,0.0
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.11169118207749826,0.11169118207749826,0.009086753377237598,0.0,0.0,0.3331698003031825
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08619767325405628,0.08619767325405628,0.008779576471988949,0.0,0.0,0.18041870750174474
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08101406647691745,0.08101406647691745,0.009808024587919009,0.0,0.0,0.14935975812978491
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09736430828543086,0.09736430828543086,0.01192729012601867,0.0,0.0,0.24732655121091793
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08921782042629749,0.08921782042629749,0.011477379944660025,0.0,0.0,0.19851471712427304
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09796388697371197,0.09796388697371197,0.010757068449469278,0.0,0.0,0.2509190853139982
CCS potential,Electricity capacity_Carrier_sum 2050 Wind offshore,0.07699207638994357,0.07699207638994357,0.010478608445249771,0.0,0.0,0.12526094202421667
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06607968963585446,0.06607968963585446,0.00852465931527524,0.0,0.0,0.059876494033820615
LNG Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0630231862889114,0.0630231862889114,0.008753946378495001,0.0,0.0,0.04156264678626199
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08350066699812256,0.08350066699812256,0.00932031538066461,0.0,0.0,0.16425888204423958
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind offshore,0.14902113033675157,0.14902113033675157,0.012204447628398412,0.0,0.0,0.5568420468469283
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind offshore,0.14096095518158266,0.14096095518158266,0.012297556699711032,0.0,0.0,0.5085473781275355
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind offshore,0.08996442130402714,0.08996442130402714,0.008836595663092342,0.0,0.0,0.20298817351466408
WACC,Electricity capacity_Carrier_sum 2050 Wind offshore,0.09713915458362278,0.09713915458362278,0.010087848456378716,0.0,0.0,0.24597748332710243
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.0679113586830426,0.0679113586830426,0.010044654509075969,0.0,0.0,0.07085142300677086
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind offshore,0.06798308887231005,0.06798308887231005,0.007916811167015397,0.0,0.0,0.07128121338491537
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1268727074843783,0.1268727074843783,0.001041555930227702,0.0,0.0,0.2313723169677297
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12423468685246362,0.12423468685246362,0.0009889265978399752,0.0,0.0,0.08020709689528473
Steel Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12600638928984553,0.12600638928984553,0.0008944467368464829,0.0,0.0,0.18173010456613106
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12545265968677527,0.12545265968677527,0.0008245422235555892,0.0,0.0,0.15000000499977875
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12498533766972214,0.12498533766972214,0.000925053169578499,0.0,0.0,0.12322127753347276
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12438808376011094,0.12438808376011094,0.0008430754361540843,0.0,0.0,0.08899712568520722
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1242244668196613,0.1242244668196613,0.0009314980906341224,0.0,0.0,0.07962146329976988
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1231666798079466,0.1231666798079466,0.0010534487275028397,0.0,0.0,0.01900760589427573
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12435386215030445,0.12435386215030445,0.0009934298202092088,0.0,0.0,0.08703614133389152
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12458085236323918,0.12458085236323918,0.0008271857581682389,0.0,0.0,0.10004325169438412
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12472243804360081,0.12472243804360081,0.0014377275490379648,0.0,0.0,0.10815646744108517
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12485998836497661,0.12485998836497661,0.000880934555112306,0.0,0.0,0.11603844696401149
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12411555563322672,0.12411555563322672,0.0008838506029825993,0.0,0.0,0.07338057827159439
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12347103433647245,0.12347103433647245,0.0008165244503385345,0.0,0.0,0.03644788620446564
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.124313179364161,0.124313179364161,0.0008946315117211129,0.0,0.0,0.08470491532067034
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1233569948984301,0.1233569948984301,0.0008899977403511466,0.0,0.0,0.0299131394553101
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12678492442744985,0.12678492442744985,0.0008732877152449513,0.0,0.0,0.2263421269234658
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12366936206088182,0.12366936206088182,0.0009127574062760684,0.0,0.0,0.047812563851072666
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1228349735034913,0.1228349735034913,0.0008755822000676765,0.0,0.0,0.0
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12357013883830219,0.12357013883830219,0.0008396929729148116,0.0,0.0,0.0421268235289203
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12495400531239242,0.12495400531239242,0.0008862021350498757,0.0,0.0,0.1214258546190972
CCS potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12411133082973348,0.12411133082973348,0.0009594027467913296,0.0,0.0,0.07313848640085904
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.124168058509859,0.124168058509859,0.0009393496790642479,0.0,0.0,0.07638912521187899
LNG Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12526293473096298,0.12526293473096298,0.0009471702966405362,0.0,0.0,0.13912828764031882
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12340722821018073,0.12340722821018073,0.0009539112005393943,0.0,0.0,0.032791634617131166
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind onshore,0.14028621414370213,0.14028621414370213,0.004966016323745768,0.0,0.0,1.0
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1239423477880326,0.1239423477880326,0.0007864859481637013,0.0,0.0,0.06345533291138684
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12336010804348721,0.12336010804348721,0.000994450577593426,0.0,0.0,0.030091530500467714
WACC,Electricity capacity_Carrier_sum 2050 Wind onshore,0.12433880262411025,0.12433880262411025,0.000893331375735032,0.0,0.0,0.0861731925897491
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1242956219045573,0.1242956219045573,0.0008476385313640972,0.0,0.0,0.08369882870679098
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.1242102281588179,0.1242102281588179,0.0008792059383941322,0.0,0.0,0.07880555220571281
CO2 Cap,Electricity generation_Carrier_sum 2050 Nuclear,0.1107782618066464,0.1107782618066464,0.0035480409290738085,0.0,0.0,0.11284131251595723
Buildings demand,Electricity generation_Carrier_sum 2050 Nuclear,0.10549756820672411,0.10549756820672411,0.004308944893529535,0.0,0.0,0.05400386266019359
Steel Production,Electricity generation_Carrier_sum 2050 Nuclear,0.10606496571002465,0.10606496571002465,0.0038430441267543617,0.0,0.0,0.06032580153375786
Chemical Production,Electricity generation_Carrier_sum 2050 Nuclear,0.10894074205256493,0.10894074205256493,0.0031336399325198124,0.0,0.0,0.09236768072044182
Passenger Cars,Electricity generation_Carrier_sum 2050 Nuclear,0.10817949604962201,0.10817949604962201,0.003343996740891756,0.0,0.0,0.08388588326741152
Bunker aviation,Electricity generation_Carrier_sum 2050 Nuclear,0.10787718037886361,0.10787718037886361,0.003702483698360844,0.0,0.0,0.0805174842527213
Bunker navigation,Electricity generation_Carrier_sum 2050 Nuclear,0.10531276899773395,0.10531276899773395,0.003505023750007857,0.0,0.0,0.05194483121165372
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Nuclear,0.10260576058025443,0.10260576058025443,0.003213990790592143,0.0,0.0,0.02178336302404195
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Nuclear,0.1015369091173542,0.1015369091173542,0.003485130538628417,0.0,0.0,0.009874227763367638
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.10800004391057284,0.10800004391057284,0.003193560027431923,0.0,0.0,0.08188642883343895
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.11586311801237321,0.11586311801237321,0.0033579655623073136,0.0,0.0,0.16949674354354463
Solar PV Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.10782125293680656,0.10782125293680656,0.003269945275333148,0.0,0.0,0.07989434109826114
Solar PV Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.110783451843028,0.110783451843028,0.0033799153860647442,0.0,0.0,0.1128991398637428
Nuclear Costs,Electricity generation_Carrier_sum 2050 Nuclear,0.1904012436761356,0.1904012436761356,0.014585479573276446,0.0,0.0,1.0
Nuclear Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.13231474769246213,0.13231474769246213,0.004586674889660264,0.0,0.0,0.3528006823219786
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10527338156018817,0.10527338156018817,0.0036003445320493986,0.0,0.0,0.051505976667701216
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.10065069172550573,0.10065069172550573,0.003531954847258936,0.0,0.0,0.0
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10580913969966951,0.10580913969966951,0.0037377522800878457,0.0,0.0,0.057475389978675066
Biomass Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.10274610503526334,0.10274610503526334,0.003355712369307623,0.0,0.0,0.0233470799255949
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Nuclear,0.1102337741177817,0.1102337741177817,0.0036648981475700592,0.0,0.0,0.10677463462895968
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Nuclear,0.10869552723212884,0.10869552723212884,0.003443004223113723,0.0,0.0,0.0896354989666073
CCS potential,Electricity generation_Carrier_sum 2050 Nuclear,0.10091029400012927,0.10091029400012927,0.0034114720405017036,0.0,0.0,0.0028924866642195835
