kpi,parameter,delta,ci_lo,ci_hi
nuclear_generation,Solar PV Potential,0.026054565386150034,0.030545320162509035,0.03902317557788682
nuclear_generation,Nuclear Costs,0.25335463741543346,0.24799748410825964,0.25841119119740796
nuclear_generation,Nuclear Potential,0.14585693256394283,0.14374882325069788,0.153264766970968
nuclear_generation,Hydrogen Import Potential,0.025100450726770182,0.030537780039333558,0.03981150849153887
nuclear_generation,Hydrogen Import Price,0.029875469694848483,0.0325194541706758,0.04181041887638607
nuclear_generation,Biomass Import Potential,0.03683079473905686,0.03799191170944295,0.047928915570254936
nuclear_generation,Biomass Import Price,0.0434428496732386,0.044676710181272526,0.05463058217448136
nuclear_generation,Ammonia Import Potential,0.0487596183545343,0.050183060200130435,0.061126536481898024
nuclear_generation,Ammonia Import Price,0.036609473858667134,0.03941990896953216,0.047909451892515484
nuclear_generation,CCS potential,0.054052338921757224,0.05395704952700724,0.0641197626193909
nuclear_generation,Flexibility Costs,0.022395024599639782,0.02793680379146926,0.03781914116279573
nuclear_generation,LNG Price,0.020647945978064686,0.027681749915709625,0.03499995007949408
nuclear_generation,Electricity Trade Price,0.018932196039066516,0.02698174373787006,0.03359656123505684
nuclear_generation,Weather Conditions,0.055211563379143534,0.05484913207697897,0.06558364861700774
nuclear_generation,Electricity Trade Ratio,0.06460714900136434,0.060897756142140796,0.07383335770482652
nuclear_generation,Electricity Trade Volume,0.050928853202243454,0.05173668906441492,0.061684855869568074
nuclear_generation,WACC,0.07343529926373317,0.06855086777837288,0.08241592601222103
nuclear_generation,Bunker Emission Reduction,0.0334191548746985,0.03592188760253667,0.045430077297466585
nuclear_generation,End-of-Life Emission Reduction,0.033875876393119043,0.03709290472219538,0.04570575692184338
wind_capacity,CO2 Cap,0.05118770120063135,0.06099919576808156,0.0725353874133253
wind_capacity,Buildings demand,0.07086050248588253,0.07640730339881142,0.0877431834642074
wind_capacity,Steel Production,0.04018262741547644,0.053834376890244555,0.0628484458824297
wind_capacity,Chemical Production,0.07435906303014414,0.08042792570547619,0.09132956766961627
wind_capacity,Passenger Cars,0.04182548162564009,0.05440410223345918,0.06473037604090068
wind_capacity,Bunker aviation,0.04117831024605203,0.05461636946561376,0.06257696688810463
wind_capacity,Bunker navigation,0.058804201033214015,0.0676273105994909,0.0775147233226202
wind_capacity,Agriculture neGHG CH4,0.040207134552184755,0.05514434896846596,0.06547492721786811
wind_capacity,Agriculture neGHG N2O,0.044958251926317964,0.05738712013665119,0.06739147578338836
wind_capacity,Wind offshore Costs,0.10910817911241383,0.11150394634391148,0.12550862363656531
wind_capacity,Wind offshore Potential,0.09877718761878233,0.10463980877017239,0.11383165649459198
wind_capacity,Solar PV Costs,0.04307853753961866,0.05671626125421572,0.06685108614141756
wind_capacity,Solar PV Potential,0.048843324877065525,0.060203300341325594,0.06934968644121589
wind_capacity,Nuclear Costs,0.08330230088716042,0.08620376009507014,0.0999613640497259
wind_capacity,Nuclear Potential,0.04070359135644735,0.05449368505211113,0.06320627367824297
wind_capacity,Hydrogen Import Potential,0.03961010177090691,0.053257894066422715,0.06362033345089305
wind_capacity,Hydrogen Import Price,0.06503443459844231,0.07258098459460817,0.08312341589377609
wind_capacity,Biomass Import Potential,0.055985490135577326,0.06525591446886038,0.07420375142369182
wind_capacity,Biomass Import Price,0.07401543602537233,0.08037249654103808,0.09265025505958933
wind_capacity,Ammonia Import Potential,0.08424199413120936,0.08997203980988809,0.09964346525211717
wind_capacity,Ammonia Import Price,0.07160521033653923,0.075834183838022,0.08829061031222342
wind_capacity,CCS potential,0.07052273209226065,0.07528950491925113,0.08710385835827786
wind_capacity,Flexibility Costs,0.043302026289894366,0.05694915380804104,0.06634775602385824
wind_capacity,LNG Price,0.04096132659660252,0.05557581352116349,0.06352172483109382
wind_capacity,Electricity Trade Price,0.05214518340366602,0.06137541291440539,0.07235531314248295
wind_capacity,Weather Conditions,0.09602720845081235,0.09680587182887036,0.1127148426904365
wind_capacity,Electricity Trade Ratio,0.1977794531602399,0.19275601220892016,0.2079283968248112
wind_capacity,Electricity Trade Volume,0.06454262976272335,0.07286051301618479,0.083789463283797
wind_capacity,WACC,0.087240588509214,0.0894416026231954,0.10383280887842417
wind_capacity,Bunker Emission Reduction,0.05127870002641831,0.06177114498814484,0.07204329977651433
wind_capacity,End-of-Life Emission Reduction,0.060300744154715896,0.06771696303642588,0.07787252293761529
solar_capacity,CO2 Cap,0.042807408739205036,0.053978909531719764,0.06420752930374148
solar_capacity,Buildings demand,0.0581221100830919,0.06464874961555885,0.07377346601962005
solar_capacity,Steel Production,0.03969603587286188,0.05183217512519542,0.05995239744449034
solar_capacity,Chemical Production,0.06339998925513493,0.07112058261122947,0.08094369376400974
solar_capacity,Passenger Cars,0.04014626674774759,0.05332382966894131,0.06254353496962071
solar_capacity,Bunker aviation,0.041760985730244296,0.0532838760886542,0.06453972154741859
solar_capacity,Bunker navigation,0.05180477014258514,0.05978438639446068,0.069398326100427
solar_capacity,Agriculture neGHG CH4,0.038377306658383986,0.05202929679527691,0.061796424333460366
solar_capacity,Agriculture neGHG N2O,0.03994615297030585,0.05232060677363968,0.06187178665336542
solar_capacity,Wind offshore Costs,0.043221310105023655,0.056182538221156764,0.06429260792079226
solar_capacity,Wind offshore Potential,0.0431259159610694,0.05486992171697447,0.06293104670871799
solar_capacity,Solar PV Costs,0.13210876660143092,0.1329336982131512,0.1446178509855017
solar_capacity,Solar PV Potential,0.18111398400854775,0.18474604796990515,0.19784618058326672
solar_capacity,Nuclear Costs,0.07622051177866113,0.08080845351975778,0.09094766487336878
solar_capacity,Nuclear Potential,0.043081850478809074,0.05476883254679404,0.06599328554258756
solar_capacity,Hydrogen Import Potential,0.04016528653112848,0.05279698878732876,0.060746111037493514
solar_capacity,Hydrogen Import Price,0.047795978444261374,0.05780472196272693,0.06730188765538012
solar_capacity,Biomass Import Potential,0.04753470671512494,0.05776051216946246,0.06675045479059145
solar_capacity,Biomass Import Price,0.060315026101359484,0.06775334501673938,0.0787903637851488
solar_capacity,Ammonia Import Potential,0.06903623241439868,0.07428447232864538,0.08445525632959229
solar_capacity,Ammonia Import Price,0.059495879483114966,0.06397805318565207,0.07691884896862272
solar_capacity,CCS potential,0.06124406479979533,0.0660340212374549,0.07815950071868594
solar_capacity,Flexibility Costs,0.03961461934115818,0.05210178333751913,0.060811654085794024
solar_capacity,LNG Price,0.03889480996843438,0.050313720019525575,0.06040881107268836
solar_capacity,Electricity Trade Price,0.06017742429400062,0.06560417150877872,0.07712873229235549
solar_capacity,Weather Conditions,0.21079252702867382,0.20901254869245925,0.22203856164137387
solar_capacity,Electricity Trade Ratio,0.13265235523004568,0.12937550990596383,0.14320386097422153
solar_capacity,Electricity Trade Volume,0.08130220432026224,0.08605273007179107,0.09825972306063699
solar_capacity,WACC,0.07904940306749741,0.08240948406529695,0.09563859015496338
solar_capacity,Bunker Emission Reduction,0.04084894181292572,0.052083397176140564,0.06269659922797755
solar_capacity,End-of-Life Emission Reduction,0.04934340568230624,0.05863922143365647,0.0698199488282459
ccs_volume,CO2 Cap,0.0329089990588478,0.04461976529356739,0.0553219659999014
ccs_volume,Buildings demand,0.03709230497709752,0.047475008972818304,0.05770505622009704
ccs_volume,Steel Production,0.03682635688294404,0.04632634579080783,0.055845591816726554
ccs_volume,Chemical Production,0.038318832400506805,0.04800737212853833,0.057521509482957686
ccs_volume,Passenger Cars,0.03379664321872783,0.04485251964573648,0.05201790479403046
ccs_volume,Bunker aviation,0.03349475713313577,0.04513088157776495,0.056032600000777026
ccs_volume,Bunker navigation,0.03615174645908448,0.046894667393605954,0.054947013936966986
ccs_volume,Agriculture neGHG CH4,0.037547412321294785,0.04706294977377361,0.059200562235724126
ccs_volume,Agriculture neGHG N2O,0.03683439118938712,0.047011796817718436,0.055943166497651166
ccs_volume,Wind offshore Costs,0.036478785743221484,0.04731749596865866,0.056965427232915485
ccs_volume,Wind offshore Potential,0.03580012262763188,0.04504058815694525,0.05590561331006265
ccs_volume,Solar PV Costs,0.032664680319137426,0.04362058201943872,0.0526300850893922
ccs_volume,Solar PV Potential,0.030362569917632243,0.04337694546918268,0.0530418558556323
ccs_volume,Nuclear Costs,0.034453975117843406,0.046442533534233464,0.05605568887672981
ccs_volume,Nuclear Potential,0.03813264006847987,0.04776940799580025,0.057344032872929065
ccs_volume,Hydrogen Import Potential,0.03441193820660267,0.04513181370605148,0.052890478558018074
ccs_volume,Hydrogen Import Price,0.03466580413828765,0.04520801659168791,0.05556868589194438
ccs_volume,Biomass Import Potential,0.039782513733838176,0.049525064372978746,0.05905137987821852
ccs_volume,Biomass Import Price,0.03903480041377223,0.04617392329910297,0.05567262493092019
ccs_volume,Ammonia Import Potential,0.0365877178726157,0.04607914585456266,0.05681310907830864
ccs_volume,Ammonia Import Price,0.03836141288106717,0.04860622420694875,0.05629827311881197
ccs_volume,CCS potential,0.7706155027844376,0.7694361207723346,0.7715881144848735
ccs_volume,Flexibility Costs,0.034839203196777926,0.04566351097477117,0.05519118796168739
ccs_volume,LNG Price,0.036629174811480494,0.04720298389749108,0.056100199295403115
ccs_volume,Electricity Trade Price,0.03525800422985001,0.04559991395793957,0.05536048306431334
ccs_volume,Weather Conditions,0.03536540664658779,0.043138018645913566,0.0553055466863481
ccs_volume,Electricity Trade Ratio,0.03377316834762463,0.043621652688624356,0.05182953379007052
ccs_volume,Electricity Trade Volume,0.033009049197249195,0.04612050834444824,0.05369591760806391
ccs_volume,WACC,0.03384065030708049,0.045551260285293785,0.05494521584962786
ccs_volume,Bunker Emission Reduction,0.03330626534148588,0.04435970386608075,0.05425455333426682
ccs_volume,End-of-Life Emission Reduction,0.034932898403140136,0.045292651383773475,0.05589432371029419
dac_volume,CO2 Cap,0.05790401596030898,0.06163039956819503,0.07359047787770064
dac_volume,Buildings demand,0.029449096184307837,0.03903135511808001,0.04857225429652205
dac_volume,Steel Production,0.031230164123278396,0.0389536247857682,0.04753347539354498
dac_volume,Chemical Production,0.04950122847954452,0.054450881769391474,0.06319259281744727
dac_volume,Passenger Cars,0.028835735449792073,0.03918791978905074,0.04782507278392791
dac_volume,Bunker aviation,0.031683885248163464,0.039578947196528796,0.04851983406423744
dac_volume,Bunker navigation,0.039661488617844666,0.04589446494870382,0.05437545915759372
dac_volume,Agriculture neGHG CH4,0.03942463229452157,0.04442369405009652,0.0558273180830545
dac_volume,Agriculture neGHG N2O,0.03330828017573904,0.040587887284700835,0.050757672651957235
dac_volume,Wind offshore Costs,0.038296405831867684,0.04256995088790072,0.05366123468053987
dac_volume,Wind offshore Potential,0.03483003833982529,0.04200164362311999,0.053627803409369436
dac_volume,Solar PV Costs,0.03194425313228878,0.039702575963741375,0.04889064466420155
dac_volume,Solar PV Potential,0.032829483499982604,0.04069790021496011,0.05056806154895568
dac_volume,Nuclear Costs,0.027397965464313327,0.037840852435928427,0.04661237305469433
dac_volume,Nuclear Potential,0.024976768333660537,0.036777555740860744,0.04579432939765513
dac_volume,Hydrogen Import Potential,0.03535632015475915,0.04233442899707033,0.05102214067257243
dac_volume,Hydrogen Import Price,0.042802252449884046,0.04715023594079778,0.05739338236004793
dac_volume,Biomass Import Potential,0.1175931868473467,0.11567385972599983,0.12664550442872216
dac_volume,Biomass Import Price,0.17310397825574067,0.1705880119958915,0.18288690486184392
dac_volume,Ammonia Import Potential,0.057813738341787296,0.05972404851658953,0.07111084241484385
dac_volume,Ammonia Import Price,0.07242561890357886,0.07469503538478685,0.08485383659590594
dac_volume,CCS potential,0.12387062560708764,0.12151994012407041,0.13614326049430678
dac_volume,Flexibility Costs,0.03841937812876116,0.04451653156362018,0.0532116085791953
dac_volume,LNG Price,0.04108289725281264,0.047028912214643885,0.05787522014758038
dac_volume,Electricity Trade Price,0.027911237515056468,0.03669641904455851,0.045431159455239144
dac_volume,Weather Conditions,0.038325044737491876,0.04627578453229632,0.05740363989948496
dac_volume,Electricity Trade Ratio,0.04163773744989752,0.047651308147322574,0.057781668423850255
dac_volume,Electricity Trade Volume,0.040239512398060895,0.045168428076356425,0.055753441610153366
dac_volume,WACC,0.04898652740853362,0.05287567065306207,0.06384364739506394
dac_volume,Bunker Emission Reduction,0.054707730676301074,0.057330582058757566,0.06803382761845136
dac_volume,End-of-Life Emission Reduction,0.09235147748339863,0.09208822087972898,0.1050061333627212
beccs_use,CO2 Cap,0.056397863458774074,0.06571224148339229,0.0752892356100109
beccs_use,Buildings demand,0.042465792627851134,0.055120632367365315,0.06466761197015387
beccs_use,Steel Production,0.04212470508199023,0.054787344458559546,0.06397885008045444
beccs_use,Chemical Production,0.06230600212002127,0.06963998688391658,0.08001787057778616
beccs_use,Passenger Cars,0.03929622310290831,0.05220766966928064,0.06220398884384138
beccs_use,Bunker aviation,0.04525112294866846,0.056666913290410036,0.06544539500401324
beccs_use,Bunker navigation,0.04517533388440059,0.05624409058016758,0.06448028759670209
beccs_use,Agriculture neGHG CH4,0.043500164658173246,0.05548565534507306,0.06409053403426304
beccs_use,Agriculture neGHG N2O,0.03178021753455082,0.04887996591153474,0.05879871407972713
beccs_use,Wind offshore Costs,0.04706670159039671,0.05673655595706138,0.06866741011350454
beccs_use,Wind offshore Potential,0.037695855763297766,0.05163882134661211,0.06097904969913006
beccs_use,Solar PV Costs,0.04331171882955595,0.05540857332796276,0.06593261196684062
beccs_use,Solar PV Potential,0.04172006630034849,0.05423204778307972,0.06257894345614384
beccs_use,Nuclear Costs,0.05135485648969677,0.05811623170769677,0.0698941337841423
beccs_use,Nuclear Potential,0.039346829545676136,0.05391101662404022,0.06267076964459391
beccs_use,Hydrogen Import Potential,0.03917948355382312,0.05251475230460831,0.06365740938943258
beccs_use,Hydrogen Import Price,0.056553438915175586,0.0658673247226994,0.0766969659418718
beccs_use,Biomass Import Potential,0.11085717528028756,0.11320945121922966,0.12592238670031142
beccs_use,Biomass Import Price,0.20101364099899433,0.1996544738311725,0.21334010707002019
beccs_use,Ammonia Import Potential,0.048944118117498984,0.05883289936333026,0.06813344822351496
beccs_use,Ammonia Import Price,0.049733227561552726,0.06069778806080501,0.06979975506572979
beccs_use,CCS potential,0.05020789282197093,0.05958120470773912,0.06895491634590613
beccs_use,Flexibility Costs,0.03924214935497562,0.05227940610412648,0.06161087288906802
beccs_use,LNG Price,0.043227866615201595,0.05457046361332937,0.06571525224093151
beccs_use,Electricity Trade Price,0.042424180441791234,0.05416181630652038,0.06298627001511302
beccs_use,Weather Conditions,0.04694563583943596,0.05782139138913791,0.06759403951649118
beccs_use,Electricity Trade Ratio,0.06188893879839199,0.06909849961353849,0.07810641183892143
beccs_use,Electricity Trade Volume,0.05734824587988131,0.06668938781256192,0.0753653582207841
beccs_use,WACC,0.06161268742842156,0.06708459309603458,0.07900150397958888
beccs_use,Bunker Emission Reduction,0.06462273035016151,0.07141097566879981,0.0829417285388275
beccs_use,End-of-Life Emission Reduction,0.19657720173876012,0.19649705642651633,0.20900721049614396
flex_use_total,CO2 Cap,0.05833595941728648,0.06633890716128091,0.07685391172091191
flex_use_total,Buildings demand,0.16559255589044608,0.16238285745867279,0.1747593222184858
flex_use_total,Steel Production,0.036927460692456546,0.04940756284698673,0.059299380421557295
flex_use_total,Chemical Production,0.04807101128507775,0.05850358578816201,0.06789488252408232
flex_use_total,Passenger Cars,0.08506424298322163,0.08812402160758466,0.09732171982540223
flex_use_total,Bunker aviation,0.041073520589669454,0.05032074341505684,0.061721491873495585
flex_use_total,Bunker navigation,0.06303976764514452,0.06780907652771749,0.07853108515485603
flex_use_total,Agriculture neGHG CH4,0.038914330909261365,0.05160248143190026,0.05989110271282752
flex_use_total,Agriculture neGHG N2O,0.03519078305885156,0.04852472910218423,0.05681924720359257
flex_use_total,Wind offshore Costs,0.04767307177386796,0.05620671308268712,0.06657175375739723
flex_use_total,Wind offshore Potential,0.03988436684413475,0.05206269165901374,0.060338222359684196
flex_use_total,Solar PV Costs,0.03584365035843815,0.04794270246860379,0.055863766998856715
flex_use_total,Solar PV Potential,0.03345722743908776,0.0469138928854117,0.05588937863073219
flex_use_total,Nuclear Costs,0.03852602214467367,0.04890914179834483,0.060226592748825684
flex_use_total,Nuclear Potential,0.032284974414282894,0.04502394919982236,0.05464982958392564
flex_use_total,Hydrogen Import Potential,0.05122460958920381,0.05985407642883249,0.07052377272255418
flex_use_total,Hydrogen Import Price,0.059967990220992466,0.06492900588471712,0.07555726914332114
flex_use_total,Biomass Import Potential,0.06440232370043628,0.06896714945347904,0.07861976571288154
flex_use_total,Biomass Import Price,0.09844149640578401,0.10084487342122293,0.11164206233745609
flex_use_total,Ammonia Import Potential,0.09965763392975695,0.1022485906845641,0.113589244215786
flex_use_total,Ammonia Import Price,0.08829852377085025,0.08988389200518526,0.10155275757586134
flex_use_total,CCS potential,0.10443534593434328,0.10556121837534928,0.116141402528235
flex_use_total,Flexibility Costs,0.03856228617521621,0.050518180789198404,0.058849801986064855
flex_use_total,LNG Price,0.042491126271774725,0.05196385424830713,0.062097603700056826
flex_use_total,Electricity Trade Price,0.03722535304236371,0.04930035662878959,0.0578563852674173
flex_use_total,Weather Conditions,0.13760903948489572,0.13649165977863148,0.14936506788930032
flex_use_total,Electricity Trade Ratio,0.14705394810721958,0.14397805471210076,0.15953446882183653
flex_use_total,Electricity Trade Volume,0.04750517547171391,0.05448848545957631,0.06543141447875594
flex_use_total,WACC,0.11501134126997227,0.11600169845406297,0.12873704946390477
flex_use_total,Bunker Emission Reduction,0.0441911393719742,0.054968031298916746,0.06515278410148395
flex_use_total,End-of-Life Emission Reduction,0.053042345150033546,0.059418189298870015,0.06915767632012837
flex_use_per_generation,CO2 Cap,0.04798572991791385,0.05960716897506719,0.06982730857524579
flex_use_per_generation,Buildings demand,0.04690470300159306,0.059077027829158926,0.06921617137247107
flex_use_per_generation,Steel Production,0.03958131684555037,0.055898883394174745,0.06558120888367569
flex_use_per_generation,Chemical Production,0.09131216179023073,0.09265505833680077,0.10604991071547941
flex_use_per_generation,Passenger Cars,0.06913061103558366,0.07650868803424915,0.08550049319712011
flex_use_per_generation,Bunker aviation,0.0421356510619364,0.056857707935145683,0.0652174637918373
flex_use_per_generation,Bunker navigation,0.04475990057613892,0.058054928394074154,0.06630691562801788
flex_use_per_generation,Agriculture neGHG CH4,0.0429141060444875,0.05689283042874861,0.06518236031095477
flex_use_per_generation,Agriculture neGHG N2O,0.041045830695435215,0.056418467433930655,0.06459464850876953
flex_use_per_generation,Wind offshore Costs,0.05824191385628914,0.06614757994226257,0.07797878047488983
flex_use_per_generation,Wind offshore Potential,0.04764122260400903,0.05898082853560003,0.07105099365725834
flex_use_per_generation,Solar PV Costs,0.04263013935275879,0.05575752351955063,0.06627035441323288
flex_use_per_generation,Solar PV Potential,0.04414917435909768,0.056578277494583266,0.06805561792385047
flex_use_per_generation,Nuclear Costs,0.05536075828480428,0.06578976269023146,0.07399589317650793
flex_use_per_generation,Nuclear Potential,0.040668625901013784,0.055697934556951594,0.06542843728992483
flex_use_per_generation,Hydrogen Import Potential,0.04389202715145058,0.05720176876895373,0.06771102903177244
flex_use_per_generation,Hydrogen Import Price,0.046326380841573214,0.05854448108718624,0.06829197433739392
flex_use_per_generation,Biomass Import Potential,0.04300370642319416,0.05703081961637066,0.06666545946945059
flex_use_per_generation,Biomass Import Price,0.052274761054676426,0.06367940677244843,0.07356627160621403
flex_use_per_generation,Ammonia Import Potential,0.049301657328356445,0.06186984970799423,0.06969471888718592
flex_use_per_generation,Ammonia Import Price,0.051041846603461234,0.061838053757785456,0.07253227258272504
flex_use_per_generation,CCS potential,0.06176294904990214,0.06989389039560098,0.0827901774328098
flex_use_per_generation,Flexibility Costs,0.041169124824942095,0.05589021397413295,0.06546033328217406
flex_use_per_generation,LNG Price,0.043428206036335355,0.0564902661935307,0.06530242567330227
flex_use_per_generation,Electricity Trade Price,0.047619342552310005,0.05988881453497587,0.0683169392035093
flex_use_per_generation,Weather Conditions,0.13892927161656726,0.13906998650873517,0.15138061599856786
flex_use_per_generation,Electricity Trade Ratio,0.22289852427919632,0.21893163673777333,0.23102838250706312
flex_use_per_generation,Electricity Trade Volume,0.0997763161370556,0.10231448544685455,0.1137530330197666
flex_use_per_generation,WACC,0.04962576645644619,0.0599760277623037,0.06992838170312271
flex_use_per_generation,Bunker Emission Reduction,0.04338718966911615,0.0579398122993758,0.06661573662891525
flex_use_per_generation,End-of-Life Emission Reduction,0.0583117795572847,0.06753883779828862,0.07863792097255565
flex_be_use,CO2 Cap,0.05934666903475995,0.06572290340551366,0.07630887806864432
flex_be_use,Buildings demand,0.19107954253544052,0.18936762899496684,0.20020833535528096
flex_be_use,Steel Production,0.036117531327847875,0.04803193467226993,0.058358565557086683
flex_be_use,Chemical Production,0.047591168492236956,0.05578856681257692,0.0670352607279839
flex_be_use,Passenger Cars,0.03734450282638741,0.04847901421905954,0.05851537025294572
flex_be_use,Bunker aviation,0.04113715338057524,0.051407335695041655,0.06022064912689301
flex_be_use,Bunker navigation,0.061724521319697113,0.06735022357026235,0.07768275922970834
flex_be_use,Agriculture neGHG CH4,0.040250689761110035,0.05142250796496149,0.06088711344842668
flex_be_use,Agriculture neGHG N2O,0.03554922383007431,0.04782911727879051,0.0562256751986028
flex_be_use,Wind offshore Costs,0.045289902002122136,0.053579907507083,0.06127249081589439
flex_be_use,Wind offshore Potential,0.03891269353767115,0.04971392663742891,0.05812797247165409
flex_be_use,Solar PV Costs,0.03910463945326178,0.049458037223638916,0.0589385205523951
flex_be_use,Solar PV Potential,0.03143927350617243,0.04560507807730094,0.05367043536994413
flex_be_use,Nuclear Costs,0.03903139427086106,0.04929002585235081,0.05907318085234118
flex_be_use,Nuclear Potential,0.031749327651336666,0.04461881701510062,0.05262504928690254
flex_be_use,Hydrogen Import Potential,0.05074729901942196,0.05709973390801469,0.06780747113757246
flex_be_use,Hydrogen Import Price,0.06112335901908083,0.06536679729980187,0.07814588305023422
flex_be_use,Biomass Import Potential,0.06497378615268481,0.0685803947236875,0.08027626884449897
flex_be_use,Biomass Import Price,0.09792645067331622,0.09991490854249974,0.11180574111050698
flex_be_use,Ammonia Import Potential,0.09789840074957053,0.10136316557010587,0.11060294046565983
flex_be_use,Ammonia Import Price,0.08862037080204507,0.09083288985782945,0.1015442254032278
flex_be_use,CCS potential,0.10632887689425773,0.1061563242569019,0.11946634340470329
flex_be_use,Flexibility Costs,0.03695534144233693,0.04805746685063752,0.0570692044190919
flex_be_use,LNG Price,0.04142550158473186,0.05318637788982791,0.061700633577809604
flex_be_use,Electricity Trade Price,0.03507094182202572,0.046952011265506764,0.055769060059903605
flex_be_use,Weather Conditions,0.13983778504438601,0.13961198799169128,0.1517856452431142
flex_be_use,Electricity Trade Ratio,0.14547823946675983,0.14386288040417858,0.15794724422069767
flex_be_use,Electricity Trade Volume,0.04501209166815879,0.053382798629320855,0.06208631804277582
flex_be_use,WACC,0.11829070615533586,0.11707664859655069,0.1309989108123098
flex_be_use,Bunker Emission Reduction,0.04497163561022258,0.054843162271683205,0.06523362399741099
flex_be_use,End-of-Life Emission Reduction,0.050210426897545846,0.056554589497118266,0.06758768048224147
flex_dr_use,CO2 Cap,0.00417831687119672,0.003741285157576373,0.00515146785671711
flex_dr_use,Buildings demand,0.00402194836180288,0.0037080833219456507,0.004966118011271031
flex_dr_use,Steel Production,0.0038916113291670757,0.003617705658030389,0.004981791611566173
flex_dr_use,Chemical Production,0.003844381502038853,0.0036407688341597065,0.004953167128292762
flex_dr_use,Passenger Cars,0.0035176639851297988,0.0035619046165124837,0.004562008036237623
flex_dr_use,Bunker aviation,0.00386203540570214,0.003525175619891423,0.004913866350087911
flex_dr_use,Bunker navigation,0.0040781807350287625,0.003822335537856579,0.005013721196967188
flex_dr_use,Agriculture neGHG CH4,0.0037596917807585194,0.0035295300153651925,0.004755875766266142
flex_dr_use,Agriculture neGHG N2O,0.0037899667778751164,0.0035775911724047382,0.004784227696874633
flex_dr_use,Wind offshore Costs,0.0037007068926412923,0.003571399454285813,0.004878535658987471
flex_dr_use,Wind offshore Potential,0.003990210334170638,0.003620947410263691,0.004986658927237815
flex_dr_use,Solar PV Costs,0.003904416461600342,0.003604754331580652,0.004827184913129163
flex_dr_use,Solar PV Potential,0.00404539456216838,0.003771067760802212,0.004946187980312806
flex_dr_use,Nuclear Costs,0.0037469875382753607,0.0035779091442980485,0.0048821166859157996
flex_dr_use,Nuclear Potential,0.0038692254280424014,0.0036325839614970434,0.00483228208323736
flex_dr_use,Hydrogen Import Potential,0.0043777391260641264,0.0038157659620588202,0.005249809394599668
flex_dr_use,Hydrogen Import Price,0.0033893891636797005,0.003436133580163753,0.004574365606772844
flex_dr_use,Biomass Import Potential,0.004274163899674253,0.003860887884106081,0.0053539175975094696
flex_dr_use,Biomass Import Price,0.003951075726354832,0.003643273686369639,0.004997835493534674
flex_dr_use,Ammonia Import Potential,0.004895472143248123,0.0043933645970839885,0.005745394237086104
flex_dr_use,Ammonia Import Price,0.0037994206841987514,0.0036346456691646574,0.004839594932858983
flex_dr_use,CCS potential,0.004924514083065906,0.0044543528009612764,0.005955121247034559
flex_dr_use,Flexibility Costs,0.003742424406948677,0.0035405395703392434,0.00470319173343161
flex_dr_use,LNG Price,0.0036444793943542857,0.003471049668977018,0.0046455433209854615
flex_dr_use,Electricity Trade Price,0.003657639097374415,0.0035428835589801557,0.004733429390225716
flex_dr_use,Weather Conditions,0.004011568840255231,0.0037293745675444985,0.004989556135615539
flex_dr_use,Electricity Trade Ratio,0.004445543017921887,0.004031875526516335,0.005366729587286648
flex_dr_use,Electricity Trade Volume,0.004177284649021318,0.003863005990015962,0.005140340846384183
flex_dr_use,WACC,0.003588916052620102,0.003487438383159895,0.004583482266742589
flex_dr_use,Bunker Emission Reduction,0.003976274811370927,0.0037204961671774128,0.005009728313225407
flex_dr_use,End-of-Life Emission Reduction,0.004205465237020713,0.003760004782588369,0.00514957233530911
flex_ev_smart_use,CO2 Cap,0.0352628352816572,0.045031918942078794,0.05466809190445231
flex_ev_smart_use,Buildings demand,0.03568222100562382,0.046714396897843076,0.056356193286861506
flex_ev_smart_use,Steel Production,0.035302069065823394,0.04725931769804411,0.05801674533639736
flex_ev_smart_use,Chemical Production,0.03832041582615805,0.047695695576654464,0.0566793794396791
flex_ev_smart_use,Passenger Cars,0.7800903928392878,0.7793748181929194,0.7804383530537204
flex_ev_smart_use,Bunker aviation,0.03495912910277382,0.04621347162391713,0.05598628315668101
flex_ev_smart_use,Bunker navigation,0.03656678908221952,0.04700326590751684,0.055342284235088426
flex_ev_smart_use,Agriculture neGHG CH4,0.03487449712700085,0.04519664374034667,0.056667828109957775
flex_ev_smart_use,Agriculture neGHG N2O,0.03337049771957544,0.043622303269075395,0.05318327032849898
flex_ev_smart_use,Wind offshore Costs,0.03910602652514656,0.04859951536991196,0.05877268578665202
flex_ev_smart_use,Wind offshore Potential,0.036320496735247336,0.04703691486558441,0.05619021538753837
flex_ev_smart_use,Solar PV Costs,0.03663928118841669,0.046613170448058495,0.05747764586877781
flex_ev_smart_use,Solar PV Potential,0.03571401516222473,0.04521294839879484,0.057251872851938335
flex_ev_smart_use,Nuclear Costs,0.032141111098110936,0.043852196685189845,0.05235507246779938
flex_ev_smart_use,Nuclear Potential,0.038711256259548917,0.047688687930109094,0.05780141292644275
flex_ev_smart_use,Hydrogen Import Potential,0.03431669271437667,0.04659726137565028,0.05450055963053508
flex_ev_smart_use,Hydrogen Import Price,0.04053664137729473,0.0511398147749693,0.059445046104089606
flex_ev_smart_use,Biomass Import Potential,0.03873173252155552,0.04893519614843512,0.05790085876776869
flex_ev_smart_use,Biomass Import Price,0.03684858873315983,0.04752078771843299,0.055782690268403254
flex_ev_smart_use,Ammonia Import Potential,0.032711783288431405,0.04550216613006887,0.054688257672199314
