kpi,parameter,delta,delta_unclipped,raw,noise_floor,floor_sd,classes,significant
gas_import_share,Hydrogen Import Potential,0.0,-0.0009723032613435031,0.038596826551568195,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Hydrogen Import Price,0.0023175408625223035,0.0023175408625223035,0.041886670675434,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Biomass Import Potential,0.0008814852724084096,0.0008814852724084096,0.04045061508532011,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Biomass Import Price,0.00335073026255122,0.00335073026255122,0.04291986007546292,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Ammonia Import Potential,0.0029570276563088485,0.0029570276563088485,0.042526157469220546,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Ammonia Import Price,0.0,-0.0013278066685488282,0.03824132314436287,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,CCS potential,0.37780651377274516,0.37780651377274516,0.4173756435856569,0.0395691298129117,0.0024915103645041354,13,True
gas_import_share,Flexibility Costs,0.0,-0.003339087192704031,0.03623004262020767,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,LNG Price,0.011174136117222705,0.011174136117222705,0.0507432659301344,0.0395691298129117,0.0024915103645041354,13,True
gas_import_share,Electricity Trade Price,0.0017386363669565155,0.0017386363669565155,0.04130776617986821,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Weather Conditions,0.0016941123173336847,0.0016941123173336847,0.04126324213024538,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Electricity Trade Ratio,0.03600976298964546,0.03600976298964546,0.07557889280255715,0.0395691298129117,0.0024915103645041354,13,True
gas_import_share,Electricity Trade Volume,0.0,-0.0017907597376667292,0.03777837007524497,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,WACC,0.0013766342148421248,0.0013766342148421248,0.04094576402775382,0.0395691298129117,0.0024915103645041354,13,False
gas_import_share,Bunker Emission Reduction,0.021042897326124896,0.021042897326124896,0.060612027139036594,0.0395691298129117,0.0024915103645041354,13,True
gas_import_share,End-of-Life Emission Reduction,0.04826786683190925,0.04826786683190925,0.08783699664482095,0.0395691298129117,0.0024915103645041354,13,True
grid_storage_capacity,CO2 Cap,0.0001226196382798229,0.0001226196382798229,0.0015549459836238855,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Buildings demand,0.0,-1.9610003231259427e-05,0.0014127163421128032,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Steel Production,0.0,-0.0001772771018051845,0.0012550492435388781,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Chemical Production,0.0,-3.858249171876955e-06,0.0014284680961721857,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Passenger Cars,3.085780444318288e-05,3.085780444318288e-05,0.0014631841497872455,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Bunker aviation,2.744344689108451e-05,2.744344689108451e-05,0.0014597697922351471,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Bunker navigation,0.0,-2.2071052569701223e-05,0.0014102552927743614,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Agriculture neGHG CH4,3.8380185978600326e-05,3.8380185978600326e-05,0.001470706531322663,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Agriculture neGHG N2O,0.0,-1.4135373809230503e-05,0.0014181909715348321,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Wind offshore Costs,5.868587331055511e-05,5.868587331055511e-05,0.0014910122186546177,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Wind offshore Potential,6.265070141784897e-05,6.265070141784897e-05,0.0014949770467619116,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Solar PV Costs,0.0,-1.8972589938128425e-05,0.0014133537554059342,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Solar PV Potential,0.0,-0.00010511014225448364,0.001327216203089579,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Nuclear Costs,0.0,-0.00012343493174817792,0.0013088914135958847,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Nuclear Potential,6.188931345646248e-05,6.188931345646248e-05,0.0014942156588005251,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Hydrogen Import Potential,4.7232524955626194e-05,4.7232524955626194e-05,0.0014795588702996888,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Hydrogen Import Price,0.0,-0.000125456747725094,0.0013068695976189686,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Biomass Import Potential,0.00013788360387616402,0.00013788360387616402,0.0015702099492202267,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Biomass Import Price,4.4724860061605594e-05,4.4724860061605594e-05,0.0014770512054056682,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Ammonia Import Potential,0.00021530292102395578,0.00021530292102395578,0.0016476292663680184,0.0014323263453440626,9.147928091659312e-05,13,True
grid_storage_capacity,Ammonia Import Price,0.0,-2.997947932202984e-05,0.0014023468660220328,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,CCS potential,0.0002177073286412463,0.0002177073286412463,0.001650033673985309,0.0014323263453440626,9.147928091659312e-05,13,True
grid_storage_capacity,Flexibility Costs,0.0,-0.00010359190007642647,0.0013287344452676362,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,LNG Price,0.0,-0.00011744922677945778,0.0013148771185646049,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Electricity Trade Price,0.0,-6.053761912771811e-06,0.0014262725834312908,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Weather Conditions,3.794701982533688e-05,3.794701982533688e-05,0.0014702733651693995,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Electricity Trade Ratio,0.00030524854907923254,0.00030524854907923254,0.0017375748944232952,0.0014323263453440626,9.147928091659312e-05,13,True
grid_storage_capacity,Electricity Trade Volume,0.00013127326955600068,0.00013127326955600068,0.0015635996149000633,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,WACC,0.0,-0.00010820190510472992,0.0013241244402393327,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,Bunker Emission Reduction,0.0,-2.1013063158842587e-05,0.00141131328218522,0.0014323263453440626,9.147928091659312e-05,13,False
grid_storage_capacity,End-of-Life Emission Reduction,6.514797648780467e-05,6.514797648780467e-05,0.0014974743218318673,0.0014323263453440626,9.147928091659312e-05,13,False
h2_imports,CO2 Cap,0.013577169447984441,0.013577169447984441,0.04883877436210202,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Buildings demand,0.010699136297638114,0.010699136297638114,0.045960741211755696,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Steel Production,0.0018863482376085677,0.0018863482376085677,0.03714795315172615,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Chemical Production,0.0087999821138856,0.0087999821138856,0.04406158702800318,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Passenger Cars,0.00020666400950028474,0.00020666400950028474,0.03546826892361787,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Bunker aviation,0.004821360237332102,0.004821360237332102,0.040082965151449684,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Bunker navigation,0.015642632273416647,0.015642632273416647,0.05090423718753423,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Agriculture neGHG CH4,0.0027990221088977155,0.0027990221088977155,0.0380606270230153,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Agriculture neGHG N2O,0.0,-0.0006875579121917025,0.03457404700192588,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Wind offshore Costs,0.004550019254636557,0.004550019254636557,0.03981162416875414,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Wind offshore Potential,0.0004262380481276293,0.0004262380481276293,0.03568784296224521,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Solar PV Costs,0.0014934321118738186,0.0014934321118738186,0.0367550370259914,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Solar PV Potential,0.002867138785214794,0.002867138785214794,0.038128743699332376,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Nuclear Costs,0.0019300263273398788,0.0019300263273398788,0.03719163124145746,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Nuclear Potential,0.0,-0.000277267938169401,0.03498433697594818,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Hydrogen Import Potential,0.08252916670078347,0.08252916670078347,0.11779077161490105,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Hydrogen Import Price,0.2775570162002843,0.2775570162002843,0.31281862111440184,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Biomass Import Potential,0.009217141507715874,0.009217141507715874,0.04447874642183346,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Biomass Import Price,0.014070266141760608,0.014070266141760608,0.04933187105587819,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Ammonia Import Potential,0.03288273391515994,0.03288273391515994,0.06814433882927752,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Ammonia Import Price,0.021200080770260137,0.021200080770260137,0.05646168568437772,0.03526160491411758,0.002083634709120201,13,True
h2_imports,CCS potential,0.04110284358154063,0.04110284358154063,0.07636444849565821,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Flexibility Costs,0.0,-0.0003833370332011407,0.03487826788091644,0.03526160491411758,0.002083634709120201,13,False
h2_imports,LNG Price,0.0020181620474035225,0.0020181620474035225,0.037279766961521105,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Electricity Trade Price,0.0012577392449533847,0.0012577392449533847,0.03651934415907097,0.03526160491411758,0.002083634709120201,13,False
h2_imports,Weather Conditions,0.008682129708937732,0.008682129708937732,0.043943734623055314,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Electricity Trade Ratio,0.019556023717886853,0.019556023717886853,0.054817628632004435,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Electricity Trade Volume,0.014910677284154218,0.014910677284154218,0.0501722821982718,0.03526160491411758,0.002083634709120201,13,True
h2_imports,WACC,0.015322589213003522,0.015322589213003522,0.050584194127121104,0.03526160491411758,0.002083634709120201,13,True
h2_imports,Bunker Emission Reduction,0.01222610564112133,0.01222610564112133,0.04748771055523891,0.03526160491411758,0.002083634709120201,13,True
h2_imports,End-of-Life Emission Reduction,0.02049724145391841,0.02049724145391841,0.05575884636803599,0.03526160491411758,0.002083634709120201,13,True
hydrogen_production,CO2 Cap,0.011112905710555065,0.011112905710555065,0.04436182704858957,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Buildings demand,0.0028707117113223046,0.0028707117113223046,0.03611963304935681,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Steel Production,0.0,-0.004117138313925704,0.0291317830241088,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Chemical Production,0.013081039606052017,0.013081039606052017,0.04632996094408652,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Passenger Cars,0.0,-0.0031815480849382814,0.030067373253096222,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Bunker aviation,0.018378154530649712,0.018378154530649712,0.051627075868684216,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Bunker navigation,0.016076687503169144,0.016076687503169144,0.04932560884120365,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Agriculture neGHG CH4,0.0,-0.0008096112293857344,0.03243931010864877,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Agriculture neGHG N2O,0.0006557178117169646,0.0006557178117169646,0.03390463914975147,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Wind offshore Costs,0.0040022650484461825,0.0040022650484461825,0.037251186386480686,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Wind offshore Potential,0.0030015040371564675,0.0030015040371564675,0.03625042537519097,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Solar PV Costs,0.0,-0.001300729486355727,0.03194819185167878,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Solar PV Potential,0.0038800424280701837,0.0038800424280701837,0.03712896376610469,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Nuclear Costs,0.0023306579679317485,0.0023306579679317485,0.03557957930596625,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Nuclear Potential,0.0003937910775696704,0.0003937910775696704,0.033642712415604174,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Hydrogen Import Potential,0.042161789503319516,0.042161789503319516,0.07541071084135402,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Hydrogen Import Price,0.23196793416867342,0.23196793416867342,0.2652168555067079,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Biomass Import Potential,0.07918015287995614,0.07918015287995614,0.11242907421799064,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Biomass Import Price,0.0945053791025082,0.0945053791025082,0.1277543004405427,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Ammonia Import Potential,0.024076929662903618,0.024076929662903618,0.05732585100093812,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Ammonia Import Price,0.017479903565976167,0.017479903565976167,0.05072882490401067,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,CCS potential,0.02452589067792814,0.02452589067792814,0.05777481201596264,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Flexibility Costs,0.0,-0.0012660654257387258,0.03198285591229578,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,LNG Price,0.0029991227640040335,0.0029991227640040335,0.03624804410203854,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Electricity Trade Price,0.0035617952927414626,0.0035617952927414626,0.036810716630775966,0.033248921338034504,0.0025664261625907873,13,False
hydrogen_production,Weather Conditions,0.0060887279724536544,0.0060887279724536544,0.03933764931048816,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Electricity Trade Ratio,0.017798272702359785,0.017798272702359785,0.05104719404039429,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Electricity Trade Volume,0.012093090372349138,0.012093090372349138,0.04534201171038364,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,WACC,0.010718794999295386,0.010718794999295386,0.04396771633732989,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,Bunker Emission Reduction,0.028101780417931217,0.028101780417931217,0.06135070175596572,0.033248921338034504,0.0025664261625907873,13,True
hydrogen_production,End-of-Life Emission Reduction,0.09896730526689368,0.09896730526689368,0.13221622660492818,0.033248921338034504,0.0025664261625907873,13,True
import_concentration_hhi,CO2 Cap,0.037699040362815274,0.037699040362815274,0.07744671665763041,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Buildings demand,0.003495855840239162,0.003495855840239162,0.043243532135054295,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Steel Production,0.0036481449043381797,0.0036481449043381797,0.04339582119915331,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Chemical Production,0.00626879394047989,0.00626879394047989,0.04601647023529502,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Passenger Cars,0.0022467133380223783,0.0022467133380223783,0.04199438963283751,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Bunker aviation,0.0012758496873479033,0.0012758496873479033,0.04102352598216304,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Bunker navigation,0.020378904137290973,0.020378904137290973,0.06012658043210611,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Agriculture neGHG CH4,0.010473552014233896,0.010473552014233896,0.05022122830904903,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Agriculture neGHG N2O,0.0024974188376628847,0.0024974188376628847,0.04224509513247802,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Wind offshore Costs,0.014903393321881515,0.014903393321881515,0.05465106961669665,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Wind offshore Potential,0.001994068551206374,0.001994068551206374,0.04174174484602151,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Solar PV Costs,0.0036131353684090983,0.0036131353684090983,0.04336081166322423,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Solar PV Potential,0.0,-0.0010712908304698135,0.03867638546434532,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Nuclear Costs,0.1678610085519231,0.1678610085519231,0.20760868484673822,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Nuclear Potential,0.022213100437556595,0.022213100437556595,0.06196077673237173,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Hydrogen Import Potential,0.0,-0.00011212835948456318,0.03963554793533057,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Hydrogen Import Price,0.010623356920356458,0.010623356920356458,0.05037103321517159,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Biomass Import Potential,0.03155449687964739,0.03155449687964739,0.07130217317446252,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Biomass Import Price,0.0339373639005044,0.0339373639005044,0.07368504019531953,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Ammonia Import Potential,0.03183770382768931,0.03183770382768931,0.07158538012250444,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Ammonia Import Price,0.023608165205363525,0.023608165205363525,0.06335584150017866,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,CCS potential,0.1869099219856865,0.1869099219856865,0.22665759828050164,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Flexibility Costs,0.0,-0.0017467129588441266,0.03800096333597101,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,LNG Price,0.0002044533259021597,0.0002044533259021597,0.03995212962071729,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Electricity Trade Price,0.0031044941880190996,0.0031044941880190996,0.04285217048283423,0.03974767629481513,0.002446125882825026,13,False
import_concentration_hhi,Weather Conditions,0.030575167170885507,0.030575167170885507,0.07032284346570064,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Electricity Trade Ratio,0.018573959815662712,0.018573959815662712,0.058321636110477845,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Electricity Trade Volume,0.007790992158321491,0.007790992158321491,0.047538668453136625,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,WACC,0.023331358437044168,0.023331358437044168,0.0630790347318593,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,Bunker Emission Reduction,0.03805086329959686,0.03805086329959686,0.07779853959441199,0.03974767629481513,0.002446125882825026,13,True
import_concentration_hhi,End-of-Life Emission Reduction,0.036307002189566596,0.036307002189566596,0.07605467848438173,0.03974767629481513,0.002446125882825026,13,True
import_dependency,CO2 Cap,0.0032359723524888057,0.0032359723524888057,0.04301799793221265,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Buildings demand,0.015975333240871296,0.015975333240871296,0.05575735882059514,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Steel Production,0.00316409999637441,0.00316409999637441,0.042946125576098254,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Chemical Production,0.007759690792276862,0.007759690792276862,0.047541716372000706,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Passenger Cars,0.001554433381908256,0.001554433381908256,0.0413364589616321,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Bunker aviation,0.00059605242148323,0.00059605242148323,0.040378078001207074,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Bunker navigation,0.00467421418348507,0.00467421418348507,0.044456239763208914,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Agriculture neGHG CH4,0.001957563359725349,0.001957563359725349,0.04173958893944919,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Agriculture neGHG N2O,0.0010358632009458066,0.0010358632009458066,0.04081788878066965,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Wind offshore Costs,0.03235738779928334,0.03235738779928334,0.07213941337900719,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Wind offshore Potential,0.014905374104554489,0.014905374104554489,0.05468739968427833,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Solar PV Costs,0.005618260194057194,0.005618260194057194,0.04540028577378104,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Solar PV Potential,0.0033416777005353115,0.0033416777005353115,0.043123703280259156,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Nuclear Costs,0.0775011423336176,0.0775011423336176,0.11728316791334145,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Nuclear Potential,0.008651027936901194,0.008651027936901194,0.04843305351662504,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Hydrogen Import Potential,0.0,-0.001847762480502911,0.03793426309922093,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Hydrogen Import Price,0.011691538872600382,0.011691538872600382,0.051473564452324226,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Biomass Import Potential,0.026849353371943017,0.026849353371943017,0.06663137895166686,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Biomass Import Price,0.06000569770184062,0.06000569770184062,0.09978772328156446,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Ammonia Import Potential,0.013490694115548915,0.013490694115548915,0.05327271969527276,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Ammonia Import Price,0.009284024496077375,0.009284024496077375,0.04906605007580122,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,CCS potential,0.04219704191467075,0.04219704191467075,0.0819790674943946,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Flexibility Costs,0.003955282005115718,0.003955282005115718,0.04373730758483956,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,LNG Price,0.0,-0.0032506485550373027,0.03653137702468654,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,Electricity Trade Price,0.00509621519514674,0.00509621519514674,0.044878240774870584,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Weather Conditions,0.06174009794288241,0.06174009794288241,0.10152212352260626,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Electricity Trade Ratio,0.12615439804408315,0.12615439804408315,0.165936423623807,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Electricity Trade Volume,0.1393718188030387,0.1393718188030387,0.17915384438276255,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,WACC,0.019377574904102246,0.019377574904102246,0.05915960048382609,0.039782025579723844,0.0022485031465079245,13,True
import_dependency,Bunker Emission Reduction,0.0014972672237225787,0.0014972672237225787,0.04127929280344642,0.039782025579723844,0.0022485031465079245,13,False
import_dependency,End-of-Life Emission Reduction,0.003704229296719333,0.003704229296719333,0.04348625487644318,0.039782025579723844,0.0022485031465079245,13,False
methanol_production,CO2 Cap,0.0032009009504273614,0.0032009009504273614,0.03848543593963047,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Buildings demand,0.0036334790307664053,0.0036334790307664053,0.03891801401996951,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Steel Production,0.0,-0.0025710722969137026,0.032713462692289405,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Chemical Production,0.17188871304621453,0.17188871304621453,0.20717324803541765,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Passenger Cars,0.003539640742464982,0.003539640742464982,0.03882417573166809,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Bunker aviation,0.008089682176106686,0.008089682176106686,0.04337421716530979,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Bunker navigation,0.004559423264576021,0.004559423264576021,0.03984395825377913,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Agriculture neGHG CH4,0.0,-3.565357626048732e-05,0.03524888141294262,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Agriculture neGHG N2O,0.0,-0.002269907851636735,0.03301462713756637,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Wind offshore Costs,0.0035205623757388962,0.0035205623757388962,0.038805097364942004,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Wind offshore Potential,0.0006213179770567165,0.0006213179770567165,0.035905852966259824,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Solar PV Costs,0.0,-0.002892962996249235,0.03239157199295387,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Solar PV Potential,0.0012647156332083742,0.0012647156332083742,0.03654925062241148,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Nuclear Costs,0.0035633276501969707,0.0035633276501969707,0.03884786263940008,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Nuclear Potential,0.0028719804530421694,0.0028719804530421694,0.03815651544224528,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Hydrogen Import Potential,0.009451218698930605,0.009451218698930605,0.04473575368813371,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Hydrogen Import Price,0.021791465560654623,0.021791465560654623,0.05707600054985773,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Biomass Import Potential,0.017162857210432182,0.017162857210432182,0.05244739219963529,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Biomass Import Price,0.05443047662926818,0.05443047662926818,0.08971501161847129,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Ammonia Import Potential,0.012415474773835977,0.012415474773835977,0.047700009763039085,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Ammonia Import Price,0.006275791132474708,0.006275791132474708,0.041560326121677815,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,CCS potential,0.010695406503712951,0.010695406503712951,0.04597994149291606,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Flexibility Costs,0.0,-0.001593816281289788,0.03369071870791332,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,LNG Price,0.0011284765127795235,0.0011284765127795235,0.03641301150198263,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Electricity Trade Price,0.0030470792911127115,0.0030470792911127115,0.03833161428031582,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,Weather Conditions,0.007584079028674709,0.007584079028674709,0.04286861401787782,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Electricity Trade Ratio,0.005479725991434828,0.005479725991434828,0.040764260980637936,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Electricity Trade Volume,0.004797998653488303,0.004797998653488303,0.04008253364269141,0.03528453498920311,0.0024346579214437006,13,False
methanol_production,WACC,0.007942037506057077,0.007942037506057077,0.043226572495260185,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,Bunker Emission Reduction,0.031674328946024365,0.031674328946024365,0.06695886393522747,0.03528453498920311,0.0024346579214437006,13,True
methanol_production,End-of-Life Emission Reduction,0.3284727158186149,0.3284727158186149,0.363757250807818,0.03528453498920311,0.0024346579214437006,13,True
net_elec_imports,CO2 Cap,0.0,-0.0003496403625936756,0.037381130100171286,0.03773077046276496,0.002220246977478255,13,False
net_elec_imports,Buildings demand,0.0027697677020618316,0.0027697677020618316,0.040500538164826794,0.03773077046276496,0.002220246977478255,13,False
net_elec_imports,Steel Production,0.0,-0.002978824840832804,0.03475194562193216,0.03773077046276496,0.002220246977478255,13,False
net_elec_imports,Chemical Production,0.0017174018542033334,0.0017174018542033334,0.039448172316968295,0.03773077046276496,0.002220246977478255,13,False
net_elec_imports,Passenger Cars,0.002062140357118103,0.002062140357118103,0.039792910819883065,0.03773077046276496,0.002220246977478255,13,False
