kpi,parameter,mu_star,sigma,n_eff
beccs_use,Steel Production,5.678730201059793,9.081804729575676,86
beccs_use,Chemical Production,32.658000147765556,55.04328849945502,97
beccs_use,Passenger Cars,0.7062261429707862,1.3875611987702274,94
beccs_use,Bunker aviation,8.537960813486034,14.903068910928196,98
beccs_use,Bunker navigation,18.39800616981181,30.03602319280643,102
beccs_use,Agriculture neGHG CH4,15.110001609647176,18.390196862736317,101
beccs_use,Agriculture neGHG N2O,4.816275635784185,6.633527781679267,105
beccs_use,Wind offshore Costs,8.225523874953419,17.344643101314116,104
beccs_use,Wind offshore Potential,5.748515865660566,19.50237660511385,85
beccs_use,Solar PV Costs,2.9984105288077494,7.78070330720837,97
beccs_use,Solar PV Potential,1.806503400845797,5.933717457034408,88
beccs_use,Nuclear Costs,8.723112543379115,22.32616612941233,84
beccs_use,Nuclear Potential,4.527323380556164,9.384352138875254,84
beccs_use,Hydrogen Import Potential,14.296915436090043,34.6169322524961,86
beccs_use,Hydrogen Import Price,30.060897720353836,63.93461912182385,111
beccs_use,Biomass Import Potential,29.20248429092847,43.40130372834957,103
beccs_use,Biomass Import Price,64.30170331354046,90.09157057334441,95
beccs_use,Ammonia Import Potential,33.598491352714696,59.54033789712678,94
beccs_use,Ammonia Import Price,21.306587047581655,50.388548752716844,90
beccs_use,CCS potential,41.49113796856894,60.66612474833803,83
beccs_use,Flexibility Costs,1.6301853953437837,5.043227759250957,81
beccs_use,LNG Price,6.241989661238286,17.383188957283863,125
beccs_use,Electricity Trade Price,7.751470128299916,16.718003451995447,123
beccs_use,Weather Conditions,34.43079099589596,54.63668434463249,116
beccs_use,Electricity Trade Ratio,20.65049830767439,40.011007556520745,87
beccs_use,Electricity Trade Volume,22.07018809331389,29.580548919068374,95
beccs_use,WACC,19.38817176411417,29.71719894202733,103
beccs_use,Bunker Emission Reduction,22.6270707838538,31.071998766364768,83
beccs_use,End-of-Life Emission Reduction,54.9275807265057,81.40922489850846,89
flex_use_total,CO2 Cap,20.59295368855724,38.754032863905074,103
flex_use_total,Buildings demand,57.10707512052745,35.448817340734415,79
flex_use_total,Steel Production,6.156294365455805,14.051404826307847,86
flex_use_total,Chemical Production,27.00766471705096,61.55534163394639,97
flex_use_total,Passenger Cars,33.44062498097456,5.689900360287077,94
flex_use_total,Bunker aviation,6.319810475484797,20.274978437779296,98
flex_use_total,Bunker navigation,23.094481772209576,38.863678914932,102
flex_use_total,Agriculture neGHG CH4,11.987411221262755,24.59517770196449,101
flex_use_total,Agriculture neGHG N2O,7.906011629334172,17.631770044618705,105
flex_use_total,Wind offshore Costs,13.50594789476109,23.732009978770147,104
flex_use_total,Wind offshore Potential,5.004959433499182,21.28263479004081,85
flex_use_total,Solar PV Costs,4.945196690575635,8.540037136230545,97
flex_use_total,Solar PV Potential,3.437996726516621,11.008725704454354,88
flex_use_total,Nuclear Costs,11.313717223313477,33.009459900344375,84
flex_use_total,Nuclear Potential,5.905098577362999,18.019109252154895,84
flex_use_total,Hydrogen Import Potential,18.103993424746193,29.33245162740885,86
flex_use_total,Hydrogen Import Price,25.22961642040791,61.12922360837769,111
flex_use_total,Biomass Import Potential,35.91027055595746,72.1059919398977,103
flex_use_total,Biomass Import Price,57.57427429629735,100.90102398340244,95
flex_use_total,Ammonia Import Potential,51.36796719888115,87.11131455314103,94
flex_use_total,Ammonia Import Price,47.48976099989997,81.42323113711801,90
flex_use_total,CCS potential,56.182260402772506,89.32396294275917,83
flex_use_total,Flexibility Costs,2.6085751825332255,6.582667535661171,81
flex_use_total,LNG Price,6.8416264554172646,24.211502546029266,125
flex_use_total,Electricity Trade Price,15.914636792021525,30.09306716023385,123
flex_use_total,Weather Conditions,89.46870169733674,128.42150564673506,116
flex_use_total,Electricity Trade Ratio,39.708073467396666,62.199849385866465,87
flex_use_total,Electricity Trade Volume,57.20659737246137,95.00788064379267,95
flex_use_total,WACC,49.146397301590646,61.372036632744766,103
flex_use_total,Bunker Emission Reduction,24.069653429731606,42.59155042591163,83
flex_use_total,End-of-Life Emission Reduction,31.08003448669842,77.22847179853186,89
flex_use_per_generation,CO2 Cap,0.030014709989802227,0.04841269207006992,103
flex_use_per_generation,Buildings demand,0.03695179103298785,0.04336966601896614,79
flex_use_per_generation,Steel Production,0.011410552580883882,0.01761284497026278,86
flex_use_per_generation,Chemical Production,0.05433431113081903,0.06370660393711425,97
flex_use_per_generation,Passenger Cars,0.032198785098182726,0.011124788828253906,94
flex_use_per_generation,Bunker aviation,0.01208390221139833,0.02485768429757572,98
flex_use_per_generation,Bunker navigation,0.03153577356606115,0.048244020360598605,102
flex_use_per_generation,Agriculture neGHG CH4,0.02034812965766448,0.030938863962116533,101
flex_use_per_generation,Agriculture neGHG N2O,0.011053592313272942,0.019133710571068916,105
flex_use_per_generation,Wind offshore Costs,0.031099140606718385,0.04908904084757128,104
flex_use_per_generation,Wind offshore Potential,0.0161108245648252,0.041209016895851984,85
flex_use_per_generation,Solar PV Costs,0.008916178571213953,0.01469047142195531,97
flex_use_per_generation,Solar PV Potential,0.009219367126138337,0.020537417244851603,88
flex_use_per_generation,Nuclear Costs,0.019725527457283683,0.03990702519211757,84
flex_use_per_generation,Nuclear Potential,0.011070825359214833,0.023778307068957765,84
flex_use_per_generation,Hydrogen Import Potential,0.03134305285178612,0.054572060285171003,86
flex_use_per_generation,Hydrogen Import Price,0.031243172959412428,0.06104841042155996,111
flex_use_per_generation,Biomass Import Potential,0.04308308150654981,0.0773224098350127,103
flex_use_per_generation,Biomass Import Price,0.04862778198763812,0.08532554744695386,95
flex_use_per_generation,Ammonia Import Potential,0.055158717063573524,0.08664382857231845,94
flex_use_per_generation,Ammonia Import Price,0.046390012411987286,0.09338049677399528,90
flex_use_per_generation,CCS potential,0.07505089469205284,0.09641373368192044,83
flex_use_per_generation,Flexibility Costs,0.00798291586722469,0.01810208375644144,81
flex_use_per_generation,LNG Price,0.01125473131964105,0.030898982621620205,125
flex_use_per_generation,Electricity Trade Price,0.03422609697171522,0.0636881458636991,123
flex_use_per_generation,Weather Conditions,0.1441453151521088,0.17968001352446686,116
flex_use_per_generation,Electricity Trade Ratio,0.06955438069731504,0.08649022964687306,87
flex_use_per_generation,Electricity Trade Volume,0.07914082614016077,0.10361141879655741,95
flex_use_per_generation,WACC,0.04741589119557137,0.06482951808388619,103
flex_use_per_generation,Bunker Emission Reduction,0.03828458589162281,0.057232172313690044,83
flex_use_per_generation,End-of-Life Emission Reduction,0.04576216919829016,0.07998732235031955,89
flex_be_use,CO2 Cap,20.676534883688053,38.79961305814734,103
flex_be_use,Buildings demand,56.967766736910214,35.40943578177255,79
flex_be_use,Steel Production,6.877785434018096,15.706233627146666,86
flex_be_use,Chemical Production,30.66524011925823,72.30453387169585,97
flex_be_use,Passenger Cars,3.8750549912208494,5.6898892213843375,94
flex_be_use,Bunker aviation,6.315366373578794,20.276081945160698,98
flex_be_use,Bunker navigation,24.138667606587997,40.83411139646947,102
flex_be_use,Agriculture neGHG CH4,11.987388856198297,24.595195349801408,101
flex_be_use,Agriculture neGHG N2O,7.906010789684233,17.631749940513455,105
flex_be_use,Wind offshore Costs,13.50597346956108,23.73200123303884,104
flex_be_use,Wind offshore Potential,5.004998545161801,21.282647007453754,85
flex_be_use,Solar PV Costs,4.945247860267158,8.540028819151352,97
flex_be_use,Solar PV Potential,3.4292337298005706,11.008537233718158,88
flex_be_use,Nuclear Costs,11.31371804657574,33.009457884609425,84
flex_be_use,Nuclear Potential,5.905157601981143,18.019117810452062,84
flex_be_use,Hydrogen Import Potential,25.907881634770533,82.8715479844725,86
flex_be_use,Hydrogen Import Price,25.229619319439355,61.129215450845244,111
flex_be_use,Biomass Import Potential,38.32577792306575,75.47954630234743,103
flex_be_use,Biomass Import Price,57.57429160827065,100.90100239385782,95
flex_be_use,Ammonia Import Potential,55.17271428272742,96.67667482822428,94
flex_be_use,Ammonia Import Price,47.48975883987857,81.42322084249163,90
flex_be_use,CCS potential,56.00058342027967,89.2489739745359,83
flex_be_use,Flexibility Costs,2.611021086740549,6.582903781172341,81
flex_be_use,LNG Price,6.8419673394780105,24.211551710845892,125
flex_be_use,Electricity Trade Price,15.914071151563995,30.09302900321135,123
flex_be_use,Weather Conditions,95.4411940645451,143.2006895675588,116
flex_be_use,Electricity Trade Ratio,39.70812323280361,62.199854735246014,87
flex_be_use,Electricity Trade Volume,63.83478360755781,116.13114770538685,95
flex_be_use,WACC,49.13799788434145,61.36980831992067,103
flex_be_use,Bunker Emission Reduction,24.06968920782945,42.59157233114647,83
flex_be_use,End-of-Life Emission Reduction,31.05296101274314,77.22161460160639,89
flex_dr_use,CO2 Cap,0.1108197915995175,1.124190008763353,103
flex_dr_use,Buildings demand,0.13937620287316346,1.238321721238105,79
flex_dr_use,Steel Production,0.7269421190459744,6.480081151215368,86
flex_dr_use,Chemical Production,3.69412900383204,36.38246287545326,97
flex_dr_use,Passenger Cars,2.575227579913712e-05,5.374275836555053e-05,94
flex_dr_use,Bunker aviation,2.2167041717522103e-05,4.17799916338097e-05,98
flex_dr_use,Bunker navigation,1.044207460469551,10.545331393166448,102
flex_dr_use,Agriculture neGHG CH4,5.9266495932268354e-05,0.000183635988174725,101
flex_dr_use,Agriculture neGHG N2O,3.346605381255228e-05,8.96092133528175e-05,105
flex_dr_use,Wind offshore Costs,4.0988690586073726e-05,8.325584967676749e-05,104
flex_dr_use,Wind offshore Potential,5.6896900716698355e-05,0.00023578037892503395,85
flex_dr_use,Solar PV Costs,7.093678153888885e-05,0.0002653619982651552,97
flex_dr_use,Solar PV Potential,4.5197712412494504e-05,9.465493223648976e-05,88
flex_dr_use,Nuclear Costs,3.745451177142708e-05,8.207653658110772e-05,84
flex_dr_use,Nuclear Potential,6.988143920695831e-05,0.00022079903615431797,84
flex_dr_use,Hydrogen Import Potential,8.153708014775503,75.61412024205048,86
flex_dr_use,Hydrogen Import Price,3.435981566987131e-05,6.684272725439395e-05,111
flex_dr_use,Biomass Import Potential,2.5005069007566525,18.07055350930304,103
flex_dr_use,Biomass Import Price,4.609377581959363e-05,0.00022820017504486607,95
flex_dr_use,Ammonia Import Potential,3.8123944047937663,36.962109008444784,94
flex_dr_use,Ammonia Import Price,3.742141585216056e-05,8.343067077261876e-05,90
flex_dr_use,CCS potential,4.185564190308184e-05,8.959315796643161e-05,83
flex_dr_use,Flexibility Costs,0.005078018218914809,0.04503145528344718,81
flex_dr_use,LNG Price,0.0003566097510245072,0.003140962590869299,125
flex_dr_use,Electricity Trade Price,4.30148854206891e-05,7.811216566599787e-05,123
flex_dr_use,Weather Conditions,6.191486198841419,58.968122176596715,116
flex_dr_use,Electricity Trade Ratio,8.413977938081691e-05,0.00023140459462580955,87
flex_dr_use,Electricity Trade Volume,6.628226810496268,64.60339527781262,95
flex_dr_use,WACC,5.796184134109777e-05,0.0001200530973311956,103
flex_dr_use,Bunker Emission Reduction,5.790858303015169e-05,0.00017105847966727283,83
flex_dr_use,End-of-Life Emission Reduction,5.1484658892887066e-05,0.00014394361104564879,89
flex_ev_smart_use,CO2 Cap,0.02723598490247001,0.19439190292473552,103
flex_ev_smart_use,Buildings demand,2.39683886777469e-05,5.662355967840555e-05,79
flex_ev_smart_use,Steel Production,0.005432364563197684,0.05014784084659914,86
flex_ev_smart_use,Chemical Production,0.03652942493506975,0.2529305664599866,97
flex_ev_smart_use,Passenger Cars,30.000006805223116,3.23013602469383e-05,94
flex_ev_smart_use,Bunker aviation,0.0044636997375649265,0.044073318711666816,98
flex_ev_smart_use,Bunker navigation,2.9221836863053556e-05,5.5495197910944526e-05,102
flex_ev_smart_use,Agriculture neGHG CH4,8.222244388373427e-05,0.0005960585744247328,101
flex_ev_smart_use,Agriculture neGHG N2O,1.5682197191933612e-05,3.137461808214456e-05,105
flex_ev_smart_use,Wind offshore Costs,3.103621256364328e-05,9.647124040140403e-05,104
flex_ev_smart_use,Wind offshore Potential,2.2438195412632918e-05,4.988508667664445e-05,85
flex_ev_smart_use,Solar PV Costs,2.0031561826960062e-05,4.182732414109552e-05,97
flex_ev_smart_use,Solar PV Potential,0.00880059171400627,0.0823411582178228,88
flex_ev_smart_use,Nuclear Costs,2.8678540351125185e-05,8.263881161868577e-05,84
flex_ev_smart_use,Nuclear Potential,2.7263775230323972e-05,6.46616298899936e-05,84
flex_ev_smart_use,Hydrogen Import Potential,0.3498128053077913,2.136699546583513,86
flex_ev_smart_use,Hydrogen Import Price,2.1956941972612675e-05,4.3059628510409715e-05,111
flex_ev_smart_use,Biomass Import Potential,0.08499771370366555,0.6547374503095281,103
flex_ev_smart_use,Biomass Import Price,2.62309575478675e-05,8.330033397247616e-05,95
flex_ev_smart_use,Ammonia Import Potential,0.007632406223291326,0.0737685675976297,94
flex_ev_smart_use,Ammonia Import Price,2.194198482025437e-05,4.7560019486420736e-05,90
flex_ev_smart_use,CCS potential,0.18172097214138008,1.6553609953789417,83
flex_ev_smart_use,Flexibility Costs,0.0026383183403879693,0.023467582971904294,81
flex_ev_smart_use,LNG Price,5.057287422187073e-05,0.00020554406669996835,125
flex_ev_smart_use,Electricity Trade Price,0.0006073181953011236,0.006467537202967496,123
flex_ev_smart_use,Weather Conditions,0.21896636818279358,2.1422704344830885,116
flex_ev_smart_use,Electricity Trade Ratio,3.208023658752107e-05,5.9187078921747414e-05,87
flex_ev_smart_use,Electricity Trade Volume,2.9651169152831053e-05,5.2129872779302506e-05,95
flex_ev_smart_use,WACC,0.008461114909622836,0.08556832454566682,103
flex_ev_smart_use,Bunker Emission Reduction,2.5408997428819447e-05,5.579132288711587e-05,83
flex_ev_smart_use,End-of-Life Emission Reduction,0.02708996493752772,0.25525704294338886,89
battery_capacity,CO2 Cap,0.7268338905116146,4.262409782878819,103
battery_capacity,Buildings demand,6.13913734204162e-05,0.00012768635935145797,79
battery_capacity,Steel Production,0.09550099259927713,0.8723903268706543,86
battery_capacity,Chemical Production,1.4402039389185375,6.3182331885465235,97
battery_capacity,Passenger Cars,2.7026858980667408,7.408360100116243e-05,94
battery_capacity,Bunker aviation,0.07746316089267843,0.7665674788823084,98
battery_capacity,Bunker navigation,0.25723050520590085,2.5610836618308928,102
battery_capacity,Agriculture neGHG CH4,0.003456354131813484,0.019435721640486407,101
battery_capacity,Agriculture neGHG N2O,4.509134085749013e-05,9.43514730626784e-05,105
battery_capacity,Wind offshore Costs,0.2501392228956077,2.5483680234550934,104
battery_capacity,Wind offshore Potential,5.0628274368591517e-05,0.00010180509248814276,85
battery_capacity,Solar PV Costs,0.0012890696844764184,0.012183821246137911,97
battery_capacity,Solar PV Potential,0.1529193713622318,1.434054225686953,88
battery_capacity,Nuclear Costs,8.116044024461136e-05,0.00021293124313759914,84
battery_capacity,Nuclear Potential,0.30802490010398437,2.822476504937339,84
battery_capacity,Hydrogen Import Potential,6.989557816282887,39.010095543657066,86
battery_capacity,Hydrogen Import Price,0.23633824580220664,2.4665415850399146,111
battery_capacity,Biomass Import Potential,1.7337059738616896,11.639402595926434,103
battery_capacity,Biomass Import Price,0.5498118657100806,3.782123808257541,95
battery_capacity,Ammonia Import Potential,0.6866048610542634,4.801696723176862,94
battery_capacity,Ammonia Import Price,0.29014137394129874,2.726546060720573,90
battery_capacity,CCS potential,3.473160277848827,31.641406114953,83
battery_capacity,Flexibility Costs,0.04543166898833905,0.4081575715428899,81
battery_capacity,LNG Price,0.20730705533662638,2.313719752636519,125
battery_capacity,Electricity Trade Price,0.010189016170416692,0.11243625843086578,123
battery_capacity,Weather Conditions,3.809946445667573,37.25739518885261,116
battery_capacity,Electricity Trade Ratio,8.001528100353113e-05,0.0001330852022471721,87
battery_capacity,Electricity Trade Volume,0.27364467434241385,2.653944531965584,95
battery_capacity,WACC,0.14669138671480583,1.488162175050675,103
battery_capacity,Bunker Emission Reduction,0.6277330520443943,3.990378055795396,83
battery_capacity,End-of-Life Emission Reduction,0.7664373835811078,7.192254645991306,89
battery_use,CO2 Cap,15.48952485341615,155.47442563132313,103
battery_use,Buildings demand,1.5932688571882857e-05,0.00012043811907065045,79
battery_use,Steel Production,0.09052992111857397,0.7915151886515852,86
battery_use,Chemical Production,49.155895712520554,278.892628851287,97
battery_use,Passenger Cars,29.999989721128685,6.874459676050155e-05,94
battery_use,Bunker aviation,0.004499539966086187,0.04425492281616336,98
battery_use,Bunker navigation,15.685632991774488,156.2261188377352,102
battery_use,Agriculture neGHG CH4,0.14672058387105552,1.0253025226793544,101
battery_use,Agriculture neGHG N2O,1.160093042236505e-05,5.843751889094674e-05,105
battery_use,Wind offshore Costs,15.243224071573804,155.45085562909222,104
battery_use,Wind offshore Potential,1.7220322192703386e-05,9.939716888683378e-05,85
battery_use,Solar PV Costs,0.07547314867035208,0.7432316553741763,97
battery_use,Solar PV Potential,0.02428012359083419,0.227592738955206,88
battery_use,Nuclear Costs,0.008324003416482076,0.07626960154081501,84
battery_use,Nuclear Potential,18.785413857492422,172.1710787584663,84
battery_use,Hydrogen Import Potential,55.61986919285998,293.1349525011004,86
battery_use,Hydrogen Import Price,14.41383487199256,150.4599659625972,111
battery_use,Biomass Import Potential,15.691883526933928,156.20854528437368,103
battery_use,Biomass Import Price,33.5287306453751,230.7092669710898,95
battery_use,Ammonia Import Potential,33.81515517545905,231.99773096730524,94
battery_use,Ammonia Import Price,17.6957136321051,166.31926498218402,90
battery_use,CCS potential,19.2816210734613,175.6639069063021,83
battery_use,Flexibility Costs,0.002621390829234459,0.023446485711040216,81
battery_use,LNG Price,12.623828063181193,141.1382851186247,125
battery_use,Electricity Trade Price,0.0007678619835432313,0.0066688669295499135,123
battery_use,Weather Conditions,0.3583586286339056,2.374219228132617,116
battery_use,Electricity Trade Ratio,3.7105068031451083e-06,7.437242531013177e-06,87
battery_use,Electricity Trade Volume,16.687322078119813,161.89046826300338,95
battery_use,WACC,0.00843823184551171,0.08554914075115189,103
battery_use,Bunker Emission Reduction,38.288077369049596,243.41294410083447,83
battery_use,End-of-Life Emission Reduction,18.071313557724768,168.18833756989125,89
grid_storage_capacity,CO2 Cap,0.44512432830029874,3.5352853291330573,103
grid_storage_capacity,Buildings demand,0.023853949839470496,0.20851538202514072,79
grid_storage_capacity,Steel Production,0.046634883730388196,0.33780638674161095,86
grid_storage_capacity,Chemical Production,0.3936851628378575,2.6907457098604244,97
grid_storage_capacity,Passenger Cars,0.0002481050451239561,0.0005122435792445477,94
grid_storage_capacity,Bunker aviation,0.2937031421554417,2.4581249311262297,98
grid_storage_capacity,Bunker navigation,1.29576254664869,13.082090423880157,102
grid_storage_capacity,Agriculture neGHG CH4,0.00380655876835292,0.025126020432372952,101
grid_storage_capacity,Agriculture neGHG N2O,0.0002810475270388099,0.0006136081561734781,105
grid_storage_capacity,Wind offshore Costs,0.00033976753705188776,0.0006231706330749402,104
grid_storage_capacity,Wind offshore Potential,0.0004246965651811289,0.001329431879958142,85
grid_storage_capacity,Solar PV Costs,0.0003073967340630479,0.0006123804327203247,97
grid_storage_capacity,Solar PV Potential,0.41517672726516613,3.8916182387887477,88
grid_storage_capacity,Nuclear Costs,0.0003257141967110677,0.0005608228084412855,84
grid_storage_capacity,Nuclear Potential,0.0005021597802813934,0.001273404699019103,84
grid_storage_capacity,Hydrogen Import Potential,2.736239242412834,13.126266575469748,86
grid_storage_capacity,Hydrogen Import Price,0.00032838370380859215,0.0006414988231699669,111
grid_storage_capacity,Biomass Import Potential,2.2968685464120964,15.789686070766187,103
grid_storage_capacity,Biomass Import Price,0.00040946716515259657,0.0012286256835629503,95
grid_storage_capacity,Ammonia Import Potential,0.00562206233137013,0.05109785657796361,94
grid_storage_capacity,Ammonia Import Price,0.0002869228066773983,0.0005464886332005307,90
grid_storage_capacity,CCS potential,0.807660944618281,7.355316950801707,83
grid_storage_capacity,Flexibility Costs,0.12808328262301436,1.1478131839249677,81
grid_storage_capacity,LNG Price,0.0006158720243612073,0.0016635373440807113,125
grid_storage_capacity,Electricity Trade Price,0.0003798353738984488,0.0006517378560606271,123
grid_storage_capacity,Weather Conditions,3.4996364186665123,29.176397535620954,116
grid_storage_capacity,Electricity Trade Ratio,0.0006272715039848723,0.0013835663081042926,87
grid_storage_capacity,Electricity Trade Volume,0.060781804811898675,0.5624907259058325,95
grid_storage_capacity,WACC,0.0004419300486435521,0.0008337098029039038,103
grid_storage_capacity,Bunker Emission Reduction,0.0004084723481235826,0.0009306037964163092,83
grid_storage_capacity,End-of-Life Emission Reduction,1.0219745297700036,9.637438284857561,89
flex_capacity_installed,CO2 Cap,4.726756492594582,9.715447328192846,103
flex_capacity_installed,Buildings demand,10.59873328069906,6.578130567426404,79
flex_capacity_installed,Steel Production,1.2792279859364502,2.788882434959194,86
flex_capacity_installed,Chemical Production,5.2466440022224035,11.465575771761122,97
flex_capacity_installed,Passenger Cars,3.339743707635673,1.0537853419358283,94
flex_capacity_installed,Bunker aviation,1.5405699835332705,4.603760722670766,98
flex_capacity_installed,Bunker navigation,5.572274277501404,14.57396386976921,102
flex_capacity_installed,Agriculture neGHG CH4,2.2224739595055327,4.554809574531342,101
flex_capacity_installed,Agriculture neGHG N2O,1.46423831130312,3.2652437517548867,105
flex_capacity_installed,Wind offshore Costs,2.5014471061664136,4.3948262551857855,104
flex_capacity_installed,Wind offshore Potential,0.9271067788656898,3.9411263024705536,85
flex_capacity_installed,Solar PV Costs,0.9159847489992993,1.5814971487842486,97
flex_capacity_installed,Solar PV Potential,0.8973328185879796,3.1976559818364523,88
flex_capacity_installed,Nuclear Costs,2.0954663159327453,6.112914993634944,84
flex_capacity_installed,Nuclear Potential,1.0938590829596992,3.3368243949564045,84
flex_capacity_installed,Hydrogen Import Potential,9.366588645601881,32.3120349720026,86
flex_capacity_installed,Hydrogen Import Price,4.672356606006604,11.320301167476876,111
flex_capacity_installed,Biomass Import Potential,9.524076426231417,21.59558788282838,103
flex_capacity_installed,Biomass Import Price,10.662297901009403,18.68555838777601,95
flex_capacity_installed,Ammonia Import Potential,9.64897649465399,16.256792471515322,94
flex_capacity_installed,Ammonia Import Price,8.794509779826738,15.07845498257512,90
flex_capacity_installed,CCS potential,14.337939882877906,34.55367615363296,83
flex_capacity_installed,Flexibility Costs,0.6557442005355959,1.7236182066245362,81
flex_capacity_installed,LNG Price,1.267732120165288,4.483670710253931,125
flex_capacity_installed,Electricity Trade Price,2.957334154804428,5.574567073349541,123
flex_capacity_installed,Weather Conditions,23.834743236124606,53.83049309392449,116
flex_capacity_installed,Electricity Trade Ratio,7.353587580759217,11.51845346163499,87
flex_capacity_installed,Electricity Trade Volume,10.65432059727663,17.589316319305265,95
flex_capacity_installed,WACC,9.246508964034254,11.499080946203534,103
flex_capacity_installed,Bunker Emission Reduction,4.45738568328428,7.887233997371201,83
flex_capacity_installed,End-of-Life Emission Reduction,7.242959560376891,20.31397556817976,89
biofuel_imports,CO2 Cap,6.887232977877344,18.15354209258301,103
biofuel_imports,Buildings demand,2.2431794792005735,7.4842418399092265,79
biofuel_imports,Steel Production,2.2024171984835266,6.416062740426396,86
biofuel_imports,Chemical Production,23.82902590875655,39.03653129612027,97
biofuel_imports,Passenger Cars,0.17653435200723236,0.6464372436324751,94
biofuel_imports,Bunker aviation,4.762539962478469,12.64261507832603,98
biofuel_imports,Bunker navigation,12.94251566272514,32.73376266618294,102
biofuel_imports,Agriculture neGHG CH4,3.504137022106717,11.772986069309658,101
biofuel_imports,Agriculture neGHG N2O,1.592807801055167,5.5700347620335675,105
biofuel_imports,Wind offshore Costs,2.7972180198888945,9.917369738687638,104
biofuel_imports,Wind offshore Potential,3.589879248165095,16.43650377573432,85
biofuel_imports,Solar PV Costs,0.85829002750217,5.014387370478043,97
biofuel_imports,Solar PV Potential,0.3828998124336725,2.11939899478844,88
biofuel_imports,Nuclear Costs,2.733978069559475,11.560043341389939,84
biofuel_imports,Nuclear Potential,0.29381089509197117,1.4051579474339104,84
biofuel_imports,Hydrogen Import Potential,7.258566388660687,22.847237779881212,86
biofuel_imports,Hydrogen Import Price,9.137988539464303,28.082759303219497,111
biofuel_imports,Biomass Import Potential,13.332932401191693,31.800928228357336,103
biofuel_imports,Biomass Import Price,29.103833027772037,49.93006136824146,95
biofuel_imports,Ammonia Import Potential,11.434621810624307,31.196078348487774,94
biofuel_imports,Ammonia Import Price,14.018446227781801,35.52814468211299,90
biofuel_imports,CCS potential,26.089957590123362,46.131751432414625,83
biofuel_imports,Flexibility Costs,0.4862929503838364,1.8997671212764335,81
biofuel_imports,LNG Price,3.96440286919556,16.90126475615905,125
biofuel_imports,Electricity Trade Price,2.3092299457592746,12.243415737412228,123
biofuel_imports,Weather Conditions,10.572612526446552,29.518635426253812,116
biofuel_imports,Electricity Trade Ratio,6.6948877942627565,21.244634418158117,87
biofuel_imports,Electricity Trade Volume,8.193977673392977,22.65497881682502,95
biofuel_imports,WACC,13.22708002242037,33.69239964307167,103
biofuel_imports,Bunker Emission Reduction,12.140244487649499,26.431294498393196,83
biofuel_imports,End-of-Life Emission Reduction,52.18636595319904,69.49474926159012,89
h2_imports,CO2 Cap,16.26959825393347,33.77935262482632,103
h2_imports,Buildings demand,6.963711201804293,18.257870603495743,79
h2_imports,Steel Production,8.412971348832532,15.718620672448532,86
h2_imports,Chemical Production,28.303587272608507,77.9503071690819,97
h2_imports,Passenger Cars,1.1280887785450693,3.3726000797919573,94
h2_imports,Bunker aviation,4.744017689654545,12.437979929672753,98
h2_imports,Bunker navigation,17.598958909332946,43.31211358247926,102
h2_imports,Agriculture neGHG CH4,9.962523886668151,23.62328747946027,101
h2_imports,Agriculture neGHG N2O,2.504926907424145,8.14718149570777,105
h2_imports,Wind offshore Costs,8.69907040773917,35.33046387488585,104
h2_imports,Wind offshore Potential,8.5859742142837,32.25621177459342,85
h2_imports,Solar PV Costs,2.187142573598941,12.502504361803107,97
h2_imports,Solar PV Potential,2.344977307992437,16.288138396972734,88
h2_imports,Nuclear Costs,4.596003193090701,19.132376086325134,84
h2_imports,Nuclear Potential,6.253158697708919,25.64430506144711,84
h2_imports,Hydrogen Import Potential,101.11313371798526,152.3327542912352,86
h2_imports,Hydrogen Import Price,150.44900593898635,221.06228911881422,111
h2_imports,Biomass Import Potential,23.013825016634566,52.29031605190056,103
h2_imports,Biomass Import Price,20.109946835624935,71.34766085353291,95
h2_imports,Ammonia Import Potential,37.60877900657294,81.929616784062,94
h2_imports,Ammonia Import Price,16.633100174590727,63.24630774492691,90
h2_imports,CCS potential,23.7749971955082,71.1203449033521,83
h2_imports,Flexibility Costs,1.6498980752025916,8.606444945858398,81
h2_imports,LNG Price,2.0486665125938446,10.453697639937614,125
h2_imports,Electricity Trade Price,4.836604619186569,18.880561391542624,123
h2_imports,Weather Conditions,32.44295631744552,75.93593637602609,116
h2_imports,Electricity Trade Ratio,24.33202280291576,70.30337720705735,87
h2_imports,Electricity Trade Volume,20.07983376557034,54.73147398867812,95
h2_imports,WACC,24.02537277099111,55.9904196159802,103
h2_imports,Bunker Emission Reduction,19.751978569432286,45.75761686718194,83
h2_imports,End-of-Life Emission Reduction,16.8883007550077,52.817714637007796,89
elec_imports,CO2 Cap,3.440908424485961,12.274638478849248,103
elec_imports,Buildings demand,4.0047578832296695,9.667412129058324,79
elec_imports,Steel Production,1.710717723058549,7.781516137948919,86
elec_imports,Chemical Production,3.0673993189802675,10.328409486264496,97
elec_imports,Passenger Cars,0.38301872035194423,1.2217910556157363,94
elec_imports,Bunker aviation,1.1329159651707341,3.1328274256275512,98
elec_imports,Bunker navigation,4.283889042579069,14.204161112632553,102
elec_imports,Agriculture neGHG CH4,1.8660559351560426,5.247695829256934,101
elec_imports,Agriculture neGHG N2O,1.1949740547720098,5.013303096017736,105
elec_imports,Wind offshore Costs,7.049672614949644,36.940116108451036,104
elec_imports,Wind offshore Potential,1.4312413024762725,7.633720357588762,85
